"uid_01","hmdb_id","biochemical","original_index","original","contains_original","contains_derived","n_source_rows","multiple_identifiers","multiple_isomers","biochemical_final"
"HMDB0029738","HMDB0029738","Indole-3-methyl acetate",4616,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indole_3_methyl acetate"
"SHANGBRAIN_META103","","Indole-3-propanoic acid",4617,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indole_3_propanoic acid"
"HMDB0002302","HMDB0002302","Indole-3-propionic acid",4618,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indole_3_propionic acid"
"HMDB0003320","HMDB0003320","Indole-3-carboxylic acid",4619,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indole_3_carboxylic acid"
"HMDB0000671","HMDB0000671","Indolelactic acid",4620,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indolelactic acid"
"HMDB0002302","HMDB0002302","Indole-3-propionic acid",4621,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indole_3_propionic acid"
"HMDB0002302","HMDB0002302","Indole-3-propionic acid",4622,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indole_3_propionic acid"
"HMDB0002302","HMDB0002302","Indole-3-propionic acid",4623,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indole_3_propionic acid"
"HMDB0001190","HMDB0001190","Indoleacetaldehyde",4624,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indoleacetaldehyde"
"HMDB0000197","HMDB0000197","Indoleacetic acid",4625,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indoleacetic acid"
"HMDB0000197","HMDB0000197","Indoleacetic acid",4626,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indoleacetic acid"
"HMDB0013240","HMDB0013240","Indoleacetyl glutamine",4627,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indoleacetyl glutamine"
"HMDB0013240","HMDB0013240","Indoleacetyl glutamine",4628,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indoleacetyl glutamine"
"HMDB0000734","HMDB0000734","Indoleacrylic acid",4629,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indoleacrylic acid"
"HMDB0000734","HMDB0000734","Indoleacrylic acid",4630,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indoleacrylic acid"
"HMDB0002096","HMDB0002096","3-Indolebutyric acid",4631,TRUE,TRUE,FALSE,1,FALSE,FALSE,"3_indolebutyric acid"
"HMDB0000671","HMDB0000671","Indolelactic acid",4632,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indolelactic acid"
"HMDB0002302","HMDB0002302","Indole-3-propionic acid",4634,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indole_3_propionic acid"
"HMDB0060484","HMDB0060484","Indolepyruvate",4637,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indolepyruvate"
"CHEM100004318","","Indolin-2-one",4638,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indolin_2_one"
"CHEM100004318","","Indolin-2-one",4639,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indolin_2_one"
"HMDB0014473","HMDB0014473","Indomethacin",4640,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indomethacin"
"HMDB0000682","HMDB0000682","Indoxyl sulfate",4641,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indoxyl sulfate"
"HMDB0000682","HMDB0000682","Indoxyl sulfate",4642,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indoxyl sulfate"
"HMDB0000682","HMDB0000682","Indoxyl sulfate",4643,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indoxyl sulfate"
"HMDB0000682","HMDB0000682","Indoxyl sulfate",4644,TRUE,TRUE,FALSE,1,FALSE,FALSE,"indoxyl sulfate"
"HMDB0000195","HMDB0000195","Inosine",4645,TRUE,TRUE,FALSE,1,FALSE,FALSE,"inosine"
"HMDB0000195","HMDB0000195","Inosine",4646,TRUE,TRUE,FALSE,1,FALSE,FALSE,"inosine"
"HMDB0000213","HMDB0000213","Myo-inositol 1-phosphate",4648,TRUE,TRUE,FALSE,1,FALSE,FALSE,"myo_inositol 1_phosphate"
"HMDB0000213","HMDB0000213","Myo-inositol 1-phosphate",4649,TRUE,TRUE,FALSE,1,FALSE,FALSE,"myo_inositol 1_phosphate"
"HMDB0000211","HMDB0000211","myo-Inositol",4650,TRUE,TRUE,FALSE,1,FALSE,FALSE,"myo_inositol"
"HMDB0003039","HMDB0003039","Isoacitretin",4651,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isoacitretin"
"CHEM100004600","","Isobar: fructose 6-phosphate, fructose 1-phosphate, mannose 1-phosphate, mannose 6-phosphate, glucos",4652,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isobar_fructose 6_phosphate_fructose 1_phosphate_mannose 1_phosphate_mannose 6_phosphate_glucos"
"CHEM100004600","","Isobar: fructose 6-phosphate, fructose 1-phosphate, mannose 1-phosphate, mannose 6-phosphate, glucos",4654,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isobar_fructose 6_phosphate_fructose 1_phosphate_mannose 1_phosphate_mannose 6_phosphate_glucos"
"HMDB0000736","HMDB0000736","Isobutyryl-L-carnitine",4655,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isobutyryl_l_carnitine"
"HMDB0000736","HMDB0000736","Isobutyryl-L-carnitine",4656,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isobutyryl_l_carnitine"
"HMDB0000730","HMDB0000730","Isobutyrylglycine",4657,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isobutyrylglycine"
"HMDB0000193","HMDB0000193","Isocitric acid",4658,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isocitric acid"
"HMDB0000193","HMDB0000193","Isocitric acid",4659,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isocitric acid"
"COMP54724","","isocitric lactone",4661,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isocitric lactone"
"CHEM100006089","","Isoeugenol sulfate",4662,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isoeugenol sulfate"
"CHEM100006089","","Isoeugenol sulfate",4663,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isoeugenol sulfate"
"HMDB0032811","HMDB0032811","Isofucosterol 3-O-[6-O-Hexadecanoyl-b-D-glucopyranoside]",4664,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isofucosterol 3_o_6_o_hexadecanoyl_b_d_glucopyranoside"
"HMDB0029768","HMDB0029768","Isofucosterol glucoside",4665,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isofucosterol glucoside"
"COMP38295","","15-methylpalmitate",4666,TRUE,TRUE,FALSE,1,FALSE,FALSE,"15_methylpalmitate"
"HMDB0000172","HMDB0000172","L-Isoleucine",4667,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_isoleucine"
"HMDB0000172","HMDB0000172","L-Isoleucine",4668,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_isoleucine"
"HMDB0000172","HMDB0000172","L-Isoleucine",4669,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_isoleucine"
"CHEM100003163","","Isoleucylalanine",4670,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isoleucylalanine"
"COMP40015","","Isoleucylasparagine",4671,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isoleucylasparagine"
"CHEM100003166","","Isoleucylaspartate",4672,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isoleucylaspartate"
"CHEM100003167","","Isoleucylglutamine",4673,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isoleucylglutamine"
"HMDB0028907","HMDB0028907","Isoleucyl-Glycine",4674,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isoleucyl_glycine"
"CHEM100001707","","Isoleucylisoleucine",4675,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isoleucylisoleucine"
"CHEM100001708","","Isoleucylleucine",4676,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isoleucylleucine"
"CHEM100003173","","Isoleucylphenylalanine",4677,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isoleucylphenylalanine"
"COMP40012","","Isoleucylserine",4678,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isoleucylserine"
"CHEM100003175","","Isoleucylthreonine",4679,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isoleucylthreonine"
"CHEM100003178","","Isoleucylvaline",4680,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isoleucylvaline"
"HMDB0002923","HMDB0002923","Isomaltose",4681,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isomaltose"
"HMDB0034750","HMDB0034750","Isopentyl beta-D-glucoside",4683,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isopentyl beta_d_glucoside"
"HMDB0000863","HMDB0000863","Isopropyl alcohol",4684,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isopropyl alcohol"
"HMDB0006009","HMDB0006009","Isoputreanine",4685,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isoputreanine"
"HMDB0034244","HMDB0034244","Isoquinoline",4686,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isoquinoline"
"CHEM100000875","","Isosorbide",4687,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isosorbide"
"CSID4444062","","Isothreonic acid",4688,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isothreonic acid"
"HMDB0000686","HMDB0000686","Isoursodeoxycholic acid",4689,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isoursodeoxycholic acid"
"HMDB0000686","HMDB0000686","Isoursodeoxycholic acid",4690,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isoursodeoxycholic acid"
"HMDB0000718","HMDB0000718","Isovaleric acid",4691,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isovaleric acid"
"HMDB0000718","HMDB0000718","Isovaleric acid",4692,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isovaleric acid"
"HMDB0000718","HMDB0000718","Isovaleric acid",4693,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isovaleric acid"
"HMDB0000688","HMDB0000688","Isovalerylcarnitine",4694,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isovalerylcarnitine"
"HMDB0000688","HMDB0000688","Isovalerylcarnitine",4695,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isovalerylcarnitine"
"PUBCHEM16226475","","O-valeroyl-L-carnitine",4696,TRUE,TRUE,FALSE,1,FALSE,FALSE,"o_valeroyl_l_carnitine"
"HMDB0000678","HMDB0000678","Isovalerylglycine",4697,TRUE,TRUE,FALSE,1,FALSE,FALSE,"isovalerylglycine"
"HMDB0002092","HMDB0002092","Itaconic acid",4698,TRUE,TRUE,FALSE,1,FALSE,FALSE,"itaconic acid"
"HMDB0002092","HMDB0002092","Itaconic acid",4699,TRUE,TRUE,FALSE,1,FALSE,FALSE,"itaconic acid"
"HMDB0006294","HMDB0006294","16-Hydroxy hexadecanoic acid",4700,TRUE,TRUE,FALSE,1,FALSE,FALSE,"16_hydroxy hexadecanoic acid"
"HMDB0000695","HMDB0000695","Ketoleucine",4701,TRUE,TRUE,FALSE,1,FALSE,FALSE,"ketoleucine"
"HMDB0000019","HMDB0000019","alpha-Ketoisovaleric acid",4702,TRUE,TRUE,FALSE,1,FALSE,FALSE,"alpha_ketoisovaleric acid"
"HMDB0000695","HMDB0000695","Ketoleucine",4703,TRUE,TRUE,FALSE,1,FALSE,FALSE,"ketoleucine"
"CHEM100004176","","Ketopioglitazone",4704,TRUE,TRUE,FALSE,1,FALSE,FALSE,"ketopioglitazone"
"HMDB0012245","HMDB0012245","Kinetin",4705,TRUE,TRUE,FALSE,1,FALSE,FALSE,"kinetin"
"HMDB0000715","HMDB0000715","Kynurenic acid",4706,TRUE,TRUE,FALSE,1,FALSE,FALSE,"kynurenic acid"
"HMDB0000715","HMDB0000715","Kynurenic acid",4707,TRUE,TRUE,FALSE,1,FALSE,FALSE,"kynurenic acid"
"HMDB0000715","HMDB0000715","Kynurenic acid",4708,TRUE,TRUE,FALSE,1,FALSE,FALSE,"kynurenic acid"
"HMDB0000715","HMDB0000715","Kynurenic acid",4709,TRUE,TRUE,FALSE,1,FALSE,FALSE,"kynurenic acid"
"HMDB0000715","HMDB0000715","Kynurenic acid",4710,TRUE,TRUE,FALSE,1,FALSE,FALSE,"kynurenic acid"
"HMDB0000684","HMDB0000684","L-Kynurenine",4712,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_kynurenine"
"HMDB0000452","HMDB0000452","L-Alpha-aminobutyric acid",4713,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_alpha_aminobutyric acid"
"HMDB0000161","HMDB0000161","L-Alanine",4714,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_alanine"
"HMDB0000161","HMDB0000161","L-Alanine",4715,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_alanine"
"HMDB0000168","HMDB0000168","L-Asparagine",4716,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_asparagine"
"HMDB0000191","HMDB0000191","L-Aspartic acid",4717,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_aspartic acid"
"HMDB0011170","HMDB0011170","gamma-Glutamylisoleucine",4718,TRUE,TRUE,FALSE,1,FALSE,FALSE,"gamma_glutamylisoleucine"
"HMDB0000725","HMDB0000725","4-Hydroxyproline",4719,TRUE,TRUE,FALSE,1,FALSE,FALSE,"4_hydroxyproline"
"HMDB0000172","HMDB0000172","L-Isoleucine",4720,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_isoleucine"
"HMDB0000687","HMDB0000687","L-Leucine",4721,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_leucine"
"HMDB0000687","HMDB0000687","L-Leucine",4722,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_leucine"
"HMDB0000687","HMDB0000687","L-Leucine",4723,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_leucine"
"HMDB0000182","HMDB0000182","L-Lysine",4724,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_lysine"
"HMDB0000696","HMDB0000696","L-Methionine",4725,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_methionine"
"HMDB0011754","HMDB0011754","Methyldopa",4726,TRUE,TRUE,FALSE,1,FALSE,FALSE,"methyldopa"
"HMDB0000159","HMDB0000159","L-Phenylalanine",4727,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_phenylalanine"
"HMDB0000162","HMDB0000162","L-Proline",4728,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_proline"
"HMDB0000162","HMDB0000162","L-Proline",4729,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_proline"
"HMDB0000621_HMDB03371","HMDB0003371","L-Ribulose",4730,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_ribulose"
"HMDB0000187","HMDB0000187","L-Serine",4731,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_serine"
"HMDB0000167","HMDB0000167","L-Threonine",4732,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_threonine"
"HMDB0004159","HMDB0004159","L-Urobilin",4733,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_urobilin"
"HMDB0000883","HMDB0000883","L-Valine",4734,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_valine"
"HMDB0000181","HMDB0000181","L-Dopa",4735,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_dopa"
"BM00084","","Total cholesterol in large HDL",4736,TRUE,TRUE,FALSE,1,FALSE,FALSE,"total cholesterol in large hdl"
"BP00158","","Total cholesterol to total lipids ratio in large HDL",4737,TRUE,TRUE,FALSE,1,FALSE,FALSE,"total cholesterol to total lipids ratio in large hdl"
"BM00085","","Cholesterol esters in large HDL",4738,TRUE,TRUE,FALSE,1,FALSE,FALSE,"cholesterol esters in large hdl"
"BP00159","","Cholesterol esters to total lipids ratio in large HDL",4739,TRUE,TRUE,FALSE,1,FALSE,FALSE,"cholesterol esters to total lipids ratio in large hdl"
"BM00086","","Free cholesterol in large HDL",4740,TRUE,TRUE,FALSE,1,FALSE,FALSE,"free cholesterol in large hdl"
"BP00160","","Free cholesterol to total lipids ratio in large HDL",4741,TRUE,TRUE,FALSE,1,FALSE,FALSE,"free cholesterol to total lipids ratio in large hdl"
"BM00082","","Total lipids in large HDL",4742,TRUE,TRUE,FALSE,1,FALSE,FALSE,"total lipids in large hdl"
"BM00081","","Concentration of large HDL particles",4743,TRUE,TRUE,FALSE,1,FALSE,FALSE,"concentration of large hdl particles"
"BM00083","","Phospholipids in large HDL",4744,TRUE,TRUE,FALSE,1,FALSE,FALSE,"phospholipids in large hdl"
"BP00157","","Phospholipids to total lipds ratio in large HDL",4745,TRUE,TRUE,FALSE,1,FALSE,FALSE,"phospholipids to total lipds ratio in large hdl"
"BM00087","","Triglycerides in large HDL",4746,TRUE,TRUE,FALSE,1,FALSE,FALSE,"triglycerides in large hdl"
"BP00161","","Triglycerides to total lipids ratio in large HDL",4747,TRUE,TRUE,FALSE,1,FALSE,FALSE,"triglycerides to total lipids ratio in large hdl"
"BM00056","","Total cholesterol in large LDL",4748,TRUE,TRUE,FALSE,1,FALSE,FALSE,"total cholesterol in large ldl"
"BP00138","","Total cholesterol to total lipids ratio in large LDL",4749,TRUE,TRUE,FALSE,1,FALSE,FALSE,"total cholesterol to total lipids ratio in large ldl"
"BM00057","","Cholesterol esters in large LDL",4750,TRUE,TRUE,FALSE,1,FALSE,FALSE,"cholesterol esters in large ldl"
"BP00139","","Cholesterol esters to total lipids ratio in large LDL",4751,TRUE,TRUE,FALSE,1,FALSE,FALSE,"cholesterol esters to total lipids ratio in large ldl"
"BM00058","","Free cholesterol in large LDL",4752,TRUE,TRUE,FALSE,1,FALSE,FALSE,"free cholesterol in large ldl"
"BP00140","","Free cholesterol to total lipids ratio in large LDL",4753,TRUE,TRUE,FALSE,1,FALSE,FALSE,"free cholesterol to total lipids ratio in large ldl"
"BM00054","","Total lipids in large LDL",4754,TRUE,TRUE,FALSE,1,FALSE,FALSE,"total lipids in large ldl"
"BM00053","","Concentration of large LDL particles",4755,TRUE,TRUE,FALSE,1,FALSE,FALSE,"concentration of large ldl particles"
"BM00055","","Phospholipids in large LDL",4756,TRUE,TRUE,FALSE,1,FALSE,FALSE,"phospholipids in large ldl"
"BP00137","","Phospholipids to total lipds ratio in large LDL",4757,TRUE,TRUE,FALSE,1,FALSE,FALSE,"phospholipids to total lipds ratio in large ldl"
"BM00059","","Triglycerides in large LDL",4758,TRUE,TRUE,FALSE,1,FALSE,FALSE,"triglycerides in large ldl"
"BP00141","","Triglycerides to total lipids ratio in large LDL",4759,TRUE,TRUE,FALSE,1,FALSE,FALSE,"triglycerides to total lipids ratio in large ldl"
"HMDB0011754","HMDB0011754","Methyldopa",4760,TRUE,TRUE,FALSE,1,FALSE,FALSE,"methyldopa"
"HMDB0004159","HMDB0004159","L-Urobilin",4761,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_urobilin"
"BM00021","","Total cholesterol in large VLDL",4762,TRUE,TRUE,FALSE,1,FALSE,FALSE,"total cholesterol in large vldl"
"BP00113","","Total cholesterol to total lipids ratio in large VLDL",4763,TRUE,TRUE,FALSE,1,FALSE,FALSE,"total cholesterol to total lipids ratio in large vldl"
"BM00022","","Cholesterol esters in large VLDL",4764,TRUE,TRUE,FALSE,1,FALSE,FALSE,"cholesterol esters in large vldl"
"BP00114","","Cholesterol esters to total lipids ratio in large VLDL",4765,TRUE,TRUE,FALSE,1,FALSE,FALSE,"cholesterol esters to total lipids ratio in large vldl"
"BM00023","","Free cholesterol in large VLDL",4766,TRUE,TRUE,FALSE,1,FALSE,FALSE,"free cholesterol in large vldl"
"BP00115","","Free cholesterol to total lipids ratio in large VLDL",4767,TRUE,TRUE,FALSE,1,FALSE,FALSE,"free cholesterol to total lipids ratio in large vldl"
"BM00019","","Total lipids in large VLDL",4768,TRUE,TRUE,FALSE,1,FALSE,FALSE,"total lipids in large vldl"
"BM00018","","Concentration of large VLDL particles",4769,TRUE,TRUE,FALSE,1,FALSE,FALSE,"concentration of large vldl particles"
"BM00020","","Phospholipids in large VLDL",4770,TRUE,TRUE,FALSE,1,FALSE,FALSE,"phospholipids in large vldl"
"BP00112","","Phospholipids to total lipds ratio in large VLDL",4771,TRUE,TRUE,FALSE,1,FALSE,FALSE,"phospholipids to total lipds ratio in large vldl"
"BM00024","","Triglycerides in large VLDL",4772,TRUE,TRUE,FALSE,1,FALSE,FALSE,"triglycerides in large vldl"
"BP00116","","Triglycerides to total lipids ratio in large VLDL",4773,TRUE,TRUE,FALSE,1,FALSE,FALSE,"triglycerides to total lipids ratio in large vldl"
"BM00199","","18:2, linoleic acid",4774,TRUE,TRUE,FALSE,1,FALSE,FALSE,"18_2_linoleic acid"
"BP00206","","Ratio of 18:2 linoleic acid to total fatty acids",4775,TRUE,TRUE,FALSE,1,FALSE,FALSE,"ratio of 18_2 linoleic acid to total fatty acids"
"HMDB0000190","HMDB0000190","L-Lactic acid",4776,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_lactic acid"
"PUBCHEM94220","","Lactamide",4778,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lactamide"
"HMDB0000190","HMDB0000190","L-Lactic acid",4779,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_lactic acid"
"HMDB0000190","HMDB0000190","L-Lactic acid",4780,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_lactic acid"
"HMDB0000190","HMDB0000190","L-Lactic acid",4781,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_lactic acid"
"HMDB0000190","HMDB0000190","L-Lactic acid",4783,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_lactic acid"
"HMDB0000190","HMDB0000190","L-Lactic acid",4784,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_lactic acid"
"PUBCHEM7314","","Lactobionic acid",4785,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lactobionic acid"
"HMDB0000186","HMDB0000186","Alpha-Lactose",4786,TRUE,TRUE,FALSE,1,FALSE,FALSE,"alpha_lactose"
"HMDB0000186","HMDB0000186","Alpha-Lactose",4787,TRUE,TRUE,FALSE,1,FALSE,FALSE,"alpha_lactose"
"CHEM100015623","","Lactosyl-N-behenoyl-sphingosine (d18:1/22:0)*",4788,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lactosyl_n_behenoyl_sphingosine_d18_1_22_0"
"CHEM100015620","","Lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*",4789,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lactosyl_n_nervonoyl_sphingosine_d18_1_24_1"
"CHEM100015620","","Lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*",4790,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lactosyl_n_nervonoyl_sphingosine_d18_1_24_1"
"CHEM100015623","","Lactosyl-N-behenoyl-sphingosine (d18:1/22:0)*",4793,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lactosyl_n_behenoyl_sphingosine_d18_1_22_0"
"CHEM100015620","","Lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*",4794,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lactosyl_n_nervonoyl_sphingosine_d18_1_24_1"
"PUBCHEM11333","","Lactulose",4796,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lactulose"
"HMDB0005008","HMDB0005008","Lansoprazole",4797,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lansoprazole"
"CHEM100003892","","Lanthionine",4798,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lanthionine"
"HMDB0001170","HMDB0001170","Lathosterol",4799,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lathosterol"
"HMDB0000638","HMDB0000638","Dodecanoic acid",4800,TRUE,TRUE,FALSE,1,FALSE,FALSE,"dodecanoic acid"
"HMDB0000638","HMDB0000638","Dodecanoic acid",4801,TRUE,TRUE,FALSE,1,FALSE,FALSE,"dodecanoic acid"
"HMDB0000638","HMDB0000638","Dodecanoic acid",4802,TRUE,TRUE,FALSE,1,FALSE,FALSE,"dodecanoic acid"
"HMDB0002250","HMDB0002250","Dodecanoylcarnitine",4803,TRUE,TRUE,FALSE,1,FALSE,FALSE,"dodecanoylcarnitine"
"HMDB0002250","HMDB0002250","Dodecanoylcarnitine",4804,TRUE,TRUE,FALSE,1,FALSE,FALSE,"dodecanoylcarnitine"
"BM00178","","Total cholesterol in LDL",4805,TRUE,TRUE,FALSE,1,FALSE,FALSE,"total cholesterol in ldl"
"BS00173","","Mean diameter for LDL particles",4806,TRUE,TRUE,FALSE,1,FALSE,FALSE,"mean diameter for ldl particles"
"BM00186","","Triglycerides in LDL",4807,TRUE,TRUE,FALSE,1,FALSE,FALSE,"triglycerides in ldl"
"HMDB0061115","HMDB0061115","Lenticin",4808,TRUE,TRUE,FALSE,1,FALSE,FALSE,"lenticin"
"HMDB0000687","HMDB0000687","L-Leucine",4809,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_leucine"
"HMDB0028922","HMDB0028922","Leucyl-Alanine",4810,TRUE,TRUE,FALSE,1,FALSE,FALSE,"leucyl_alanine"
"CHEM100003180","","Leucylarginine",4811,TRUE,TRUE,FALSE,1,FALSE,FALSE,"leucylarginine"
"CHEM100003181","","Leucylasparagine",4812,TRUE,TRUE,FALSE,1,FALSE,FALSE,"leucylasparagine"
"CHEM100003182","","Leucylaspartate",4813,TRUE,TRUE,FALSE,1,FALSE,FALSE,"leucylaspartate"
"HMDB0028927","HMDB0028927","Leucyl-Glutamine",4814,TRUE,TRUE,FALSE,1,FALSE,FALSE,"leucyl_glutamine"
"CHEM100003184","","Leucylglutamate",4815,TRUE,TRUE,FALSE,1,FALSE,FALSE,"leucylglutamate"
"HMDB0028929","HMDB0028929","Leucyl-Glycine",4816,TRUE,TRUE,FALSE,1,FALSE,FALSE,"leucyl_glycine"
"HMDB0028933","HMDB0028933","Leucyl-Leucine",4817,TRUE,TRUE,FALSE,1,FALSE,FALSE,"leucyl_leucine"
"CHEM100003189","","Leucylphenylalanine",4818,TRUE,TRUE,FALSE,1,FALSE,FALSE,"leucylphenylalanine"
"CHEM100003190","","Leucylserine",4819,TRUE,TRUE,FALSE,1,FALSE,FALSE,"leucylserine"
"CHEM100003193","","Leucyltyrosine",4820,TRUE,TRUE,FALSE,1,FALSE,FALSE,"leucyltyrosine"
"HMDB0000687","HMDB0000687","L-Leucine",4822,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_leucine"
"HMDB0000687","HMDB0000687","L-Leucine",4823,TRUE,TRUE,FALSE,1,FALSE,FALSE,"l_leucine"
"HMDB0028922","HMDB0028922","Leucyl-Alanine",4824,TRUE,TRUE,FALSE,1,FALSE,FALSE,"leucyl_alanine"
"CHEM100003180","","Leucylarginine",4825,TRUE,TRUE,FALSE,1,FALSE,FALSE,"leucylarginine"
"CHEM100003181","","Leucylasparagine",4826,TRUE,TRUE,FALSE,1,FALSE,FALSE,"leucylasparagine"
"CHEM100003182","","Leucylaspartate",4827,TRUE,TRUE,FALSE,1,FALSE,FALSE,"leucylaspartate"
"CHEM100003184","","Leucylglutamate",4828,TRUE,TRUE,FALSE,1,FALSE,FALSE,"leucylglutamate"
"HMDB0028927","HMDB0028927","Leucyl-Glutamine",4829,TRUE,TRUE,FALSE,1,FALSE,FALSE,"leucyl_glutamine"
"HMDB0028929","HMDB0028929","Leucyl-Glycine",4830,TRUE,TRUE,FALSE,1,FALSE,FALSE,"leucyl_glycine"
"HMDB0028933","HMDB0028933","Leucyl-Leucine",4831,TRUE,TRUE,FALSE,1,FALSE,FALSE,"leucyl_leucine"
