"","input_pubchem_final","input_hmdb_id_final","input_kegg_final","input_chebi_final","input_chemspider_final","input_inchikey_final","input_metabolite_name_final","metabolite_id_final_2",".row_id_moore","hmdb_id_final","biochemical_final_final_final","uid_01_final_2",".row_id_comets","source"
"7020",NA,"HMDB0031554","C12285",NA,NA,NA,"sucralose","HMDB0031554",9215,"HMDB0031554","sucralose","HMDB0031554",5468,"COMETS_MOORE"
"7021",NA,"HMDB0032055",NA,NA,NA,NA,"n_acetylhistidine","HMDB0032055",9217,"HMDB0032055","n_acetylhistidine","HMDB0032055",2741,"COMETS_MOORE"
"7022",NA,"HMDB0032055",NA,NA,NA,NA,"n_acetylhistidine","HMDB0032055",9217,"HMDB0032055","n_acetylleucine","HMDB0011756",3955,"COMETS_MOORE"
"7023",NA,"HMDB0032055",NA,NA,NA,NA,"n_acetylhistidine","HMDB0032055",9217,"HMDB0032055","n_acetylhistidine","HMDB0011756",3956,"COMETS_MOORE"
"7024",NA,"HMDB0032055",NA,NA,NA,NA,"n_acetylhistidine","HMDB0032055",9217,"HMDB0032055","n_acetylleucine","HMDB0032055",3959,"COMETS_MOORE"
"7025",NA,"HMDB0032055","C02997",NA,68142,NA,"n_acetylhistidine","HMDB0032055",9219,"HMDB0032055","n_acetylhistidine","HMDB0032055",2741,"COMETS_MOORE"
"7026",NA,"HMDB0032055","C02997",NA,68142,NA,"n_acetylhistidine","HMDB0032055",9219,"HMDB0032055","n_acetylleucine","HMDB0011756",3955,"COMETS_MOORE"
"7027",NA,"HMDB0032055","C02997",NA,68142,NA,"n_acetylhistidine","HMDB0032055",9219,"HMDB0032055","n_acetylhistidine","HMDB0011756",3956,"COMETS_MOORE"
"7028",NA,"HMDB0032055","C02997",NA,68142,NA,"n_acetylhistidine","HMDB0032055",9219,"HMDB0032055","n_acetylleucine","HMDB0032055",3959,"COMETS_MOORE"
"7029",NA,"HMDB0032055","C02997",NA,NA,NA,"n_acetylhistidine","HMDB0032055",9221,"HMDB0032055","n_acetylhistidine","HMDB0032055",2741,"COMETS_MOORE"
"7030",NA,"HMDB0032055","C02997",NA,NA,NA,"n_acetylhistidine","HMDB0032055",9221,"HMDB0032055","n_acetylleucine","HMDB0011756",3955,"COMETS_MOORE"
"7031",NA,"HMDB0032055","C02997",NA,NA,NA,"n_acetylhistidine","HMDB0032055",9221,"HMDB0032055","n_acetylhistidine","HMDB0011756",3956,"COMETS_MOORE"
"7032",NA,"HMDB0032055","C02997",NA,NA,NA,"n_acetylhistidine","HMDB0032055",9221,"HMDB0032055","n_acetylleucine","HMDB0032055",3959,"COMETS_MOORE"
"7033",NA,"HMDB0032133",NA,NA,NA,NA,"bisphenol a","HMDB0032133",9222,"HMDB0032133","bisphenol a","HMDB0032133",1182,"COMETS_MOORE"
"7034",NA,"HMDB0032133","C13624",NA,NA,NA,"bisphenol a","HMDB0032133",9223,"HMDB0032133","bisphenol a","HMDB0032133",1182,"COMETS_MOORE"
"7035",NA,"HMDB0032538",NA,NA,NA,NA,"triethanolamine","HMDB0032538",9225,"HMDB0032538","triethanolamine","HMDB0032538",6306,"COMETS_MOORE"
"7036",NA,"HMDB0032538","C06771",NA,NA,NA,"triethanolamine","HMDB0032538",9227,"HMDB0032538","triethanolamine","HMDB0032538",6306,"COMETS_MOORE"
"7037",NA,"HMDB0033143",NA,NA,NA,NA,"pyrraline","HMDB0033143",9229,"HMDB0033143","pyrraline","HMDB0033143",3637,"COMETS_MOORE"
"7038",NA,"HMDB0033143",NA,NA,NA,NA,"x_16975","HMDB0033143",9231,"HMDB0033143","pyrraline","HMDB0033143",3637,"COMETS_MOORE"
"7039",NA,"HMDB0033433",NA,NA,NA,NA,"homostachydrine","HMDB0033433",9233,"HMDB0033433","s_homostachydrine","HMDB0033433",37,"COMETS_MOORE"
"7040",NA,"HMDB0033433","C08283",NA,390180,NA,"homostachydrine","HMDB0033433",9235,"HMDB0033433","s_homostachydrine","HMDB0033433",37,"COMETS_MOORE"
"7041",NA,"HMDB0033433","C08283",NA,NA,NA,"homostachydrine","HMDB0033433",9237,"HMDB0033433","s_homostachydrine","HMDB0033433",37,"COMETS_MOORE"
"7042",NA,"HMDB0033585",NA,NA,NA,NA,"acesulfame","HMDB0033585",9239,"HMDB0033585","acesulfame","HMDB0033585",930,"COMETS_MOORE"
"7043",NA,"HMDB0033585",NA,NA,NA,NA,"x_13848","HMDB0033585",9240,"HMDB0033585","acesulfame","HMDB0033585",930,"COMETS_MOORE"
"7044",NA,"HMDB0033592",NA,NA,NA,NA,"alliin","HMDB0033592",9242,"HMDB0033592","r_c_s_s_alliin","HMDB0033592",985,"COMETS_MOORE"
"7045",NA,"HMDB0033592","C08265",NA,78760,NA,"alliin","HMDB0033592",9244,"HMDB0033592","r_c_s_s_alliin","HMDB0033592",985,"COMETS_MOORE"
"7046",NA,"HMDB0033592","C08265",NA,NA,NA,"alliin","HMDB0033592",9246,"HMDB0033592","r_c_s_s_alliin","HMDB0033592",985,"COMETS_MOORE"
"7047",NA,"HMDB0033724",NA,NA,NA,NA,"10_undecenoate_11_1n1","HMDB0033724",9248,"HMDB0033724","undecylenic acid","HMDB0033724",296,"COMETS_MOORE"
"7048",NA,"HMDB0033780",NA,NA,NA,NA,"asparagine","HMDB0033780",9250,"HMDB0033780","l_asparagine","HMDB0000168",1081,"COMETS_MOORE"
"7049",NA,"HMDB0033780",NA,NA,NA,NA,"asparagine","HMDB0033780",9250,"HMDB0033780","d_asparagine","HMDB0000168",1082,"COMETS_MOORE"
"7050",NA,"HMDB0033780",NA,NA,NA,NA,"asparagine","HMDB0033780",9250,"HMDB0033780","asparagine","HMDB0000168",1083,"COMETS_MOORE"
"7051",NA,"HMDB0033780",NA,NA,NA,NA,"asparagine","HMDB0033780",9250,"HMDB0033780","l_asparagine","HMDB0033780",1090,"COMETS_MOORE"
"7052",NA,"HMDB0033780",NA,NA,NA,NA,"asparagine","HMDB0033780",9250,"HMDB0033780","d_asparagine","HMDB0033780",1091,"COMETS_MOORE"
"7053",NA,"HMDB0033780",NA,NA,NA,NA,"asparagine","HMDB0033780",9250,"HMDB0033780","asparagine","HMDB0033780",1092,"COMETS_MOORE"
"7054",NA,"HMDB0033780",NA,NA,NA,NA,"asparagine","HMDB0033780",9250,"HMDB0033780","l_asparagine","PUBCHEM236",1099,"COMETS_MOORE"
"7055",NA,"HMDB0033780",NA,NA,NA,NA,"asparagine","HMDB0033780",9250,"HMDB0033780","d_asparagine","PUBCHEM236",1100,"COMETS_MOORE"
"7056",NA,"HMDB0033780",NA,NA,NA,NA,"asparagine","HMDB0033780",9250,"HMDB0033780","asparagine","PUBCHEM236",1101,"COMETS_MOORE"
"7057",NA,"HMDB0033844",NA,NA,NA,NA,"beta_cryptoxanthin","HMDB0033844",9251,"HMDB0033844","beta_cryptoxanthin","HMDB0033844",1155,"COMETS_MOORE"
"7058",NA,"HMDB0033896",NA,NA,NA,NA,"15_2_anacardic acid","HMDB0033896",9255,"HMDB0033896","anacardic acid","HMDB0033896",5,"COMETS_MOORE"
"7059",NA,"HMDB0034220",NA,NA,NA,NA,"chiro_inositol","HMDB0034220",9257,"HMDB0034220","levoinositol","HMDB0034220",2003,"COMETS_MOORE"
"7060",NA,"HMDB0034220","C19891",NA,10254647,NA,"chiro_inositol","HMDB0034220",9259,"HMDB0034220","levoinositol","HMDB0034220",2003,"COMETS_MOORE"
"7061",NA,"HMDB0034220","C19891",NA,NA,NA,"chiro_inositol","HMDB0034220",9260,"HMDB0034220","levoinositol","HMDB0034220",2003,"COMETS_MOORE"
"7062",NA,"HMDB0034221","C08257",NA,NA,NA,"quebrachitol","HMDB0034221",9261,"HMDB0034221","l_quebrachitol","HMDB0034221",5132,"COMETS_MOORE"
"7063",NA,"HMDB0034323",NA,NA,NA,NA,"s_allylcysteine","HMDB0034323",9263,"HMDB0034323","s_allylcysteine","HMDB0034323",5249,"COMETS_MOORE"
"7064",NA,"HMDB0034365",NA,NA,NA,NA,"theanine","HMDB0034365",9265,"HMDB0034365","l_theanine","HMDB0034365",3339,"COMETS_MOORE"
"7065",NA,"HMDB0034365","C01047",NA,388498,NA,"theanine","HMDB0034365",9267,"HMDB0034365","l_theanine","HMDB0034365",3339,"COMETS_MOORE"
"7066",NA,"HMDB0034365","C01047",NA,NA,NA,"theanine","HMDB0034365",9268,"HMDB0034365","l_theanine","HMDB0034365",3339,"COMETS_MOORE"
"7067",NA,"HMDB0035227",NA,NA,NA,NA,"tartronate_hydroxymalonate","HMDB0035227",9269,"HMDB0035227","hydroxypropanedioic acid","HMDB0035227",3333,"COMETS_MOORE"
"7068",NA,"HMDB0035227","C02287",NA,44,NA,"tartronate_hydroxymalonate","HMDB0035227",9271,"HMDB0035227","hydroxypropanedioic acid","HMDB0035227",3333,"COMETS_MOORE"
"7069",NA,"HMDB0035227","C02287",NA,NA,NA,"tartronate_hydroxymalonate","HMDB0035227",9272,"HMDB0035227","hydroxypropanedioic acid","HMDB0035227",3333,"COMETS_MOORE"
"7070",NA,"HMDB0035514",NA,NA,NA,NA,"2_oxindole_3_acetate","HMDB0035514",9274,"HMDB0035514","xi_2_3_dihydro_2_oxo_1h_indole_3_acetic acid","HMDB0035514",396,"COMETS_MOORE"
"7071",NA,"HMDB0035892",NA,NA,NA,NA,"ginsenoside rb1","HMDB0035892",9275,"HMDB0035892","ginsenoside rb1","HMDB0035892",2523,"COMETS_MOORE"
"7072",NA,"HMDB0037397",NA,NA,NA,NA,"17_methylstearate_i19_0","HMDB0037397",9277,"HMDB0037397","xi_17_methyloctadecanoic acid","HMDB0037397",341,"COMETS_MOORE"
"7073",NA,"HMDB0037397",NA,NA,NA,NA,"17_methylstearate","HMDB0037397",9278,"HMDB0037397","xi_17_methyloctadecanoic acid","HMDB0037397",341,"COMETS_MOORE"
"7074",NA,"HMDB0037397",NA,NA,NA,NA,"16 or 17_methylstearate_a19_0 or i19_0","HMDB0037397",9279,"HMDB0037397","xi_17_methyloctadecanoic acid","HMDB0037397",341,"COMETS_MOORE"
"7075",NA,"HMDB0038670",NA,NA,NA,NA,"s_methylmethionine","HMDB0038670",9283,"HMDB0038670","s_methylmethionine","HMDB0038670",5251,"COMETS_MOORE"
"7076",NA,"HMDB0040329",NA,NA,NA,NA,"5_hydroxydecanoate","HMDB0040329",9286,"HMDB0040329","xi_5_hydroxydecanoic acid","HMDB0040329",580,"COMETS_MOORE"
"7077",NA,"HMDB0041623",NA,NA,NA,NA,"n6_carbamoylthreonyladenosine","HMDB0041623",9287,"HMDB0041623","n6_carbamoyl_l_threonyladenosine","HMDB0041623",3501,"COMETS_MOORE"
"7078",NA,"HMDB0041623",NA,NA,141829,NA,"n6_carbamoylthreonyladenosine","HMDB0041623",9289,"HMDB0041623","n6_carbamoyl_l_threonyladenosine","HMDB0041623",3501,"COMETS_MOORE"
"7079",NA,"HMDB0041708",NA,NA,NA,NA,"caffeic acid sulfate","HMDB0041708",9290,"HMDB0041708","caffeic acid 4_sulfate","HMDB0041708",1662,"COMETS_MOORE"
"7080",NA,"HMDB0041708",NA,NA,30777608,NA,"caffeic acid sulfate","HMDB0041708",9292,"HMDB0041708","caffeic acid 4_sulfate","HMDB0041708",1662,"COMETS_MOORE"
"7081",NA,"HMDB0041922",NA,NA,NA,NA,"melamine","HMDB0041922",9294,"HMDB0041922","melamine","HMDB0041922",3722,"COMETS_MOORE"
"7082",NA,"HMDB0041922","C08737",NA,NA,NA,"melamine","HMDB0041922",9295,"HMDB0041922","melamine","HMDB0041922",3722,"COMETS_MOORE"
"7083",NA,"HMDB0041993",NA,NA,NA,NA,"pivaloylcarnitine_c5","HMDB0041993",9296,"HMDB0041993","pivaloylcarnitine","HMDB0041993",1763,"COMETS_MOORE"
"7084",NA,"HMDB0041993",NA,NA,NA,NA,"pivaloylcarnitine","HMDB0041993",9297,"HMDB0041993","pivaloylcarnitine","HMDB0041993",1763,"COMETS_MOORE"
"7085",NA,"HMDB0042062",NA,NA,NA,NA,"c43_0 tag","HMDB0042062",9303,"HMDB0042062","tg_14_0_14_0_15_0","HMDB0042062",1454,"COMETS_MOORE"
"7086",NA,"HMDB0042062",NA,NA,NA,NA,"c43_0 tag","HMDB0042062",9303,"HMDB0042062","c43_0 tag +nh4","C43_0_TAG_+NH4",5563,"COMETS_MOORE"
"7087",NA,"HMDB0042062",NA,NA,NA,NA,"c43_0 tag","HMDB0042062",9303,"HMDB0042062","tg_14_0_14_0_15_0","C43_0_TAG_+NH4",5564,"COMETS_MOORE"
"7088",NA,"HMDB0042062",NA,NA,NA,NA,"c43_0 tag","HMDB0042062",9303,"HMDB0042062","c43_0 tag +nh4","HMDB0042062",5567,"COMETS_MOORE"
"7089",NA,"HMDB0042063",NA,NA,NA,NA,"c44_0_tag","HMDB0042063",9304,"HMDB0042063","tg_14_0_14_0_16_0","HMDB0042063",1459,"COMETS_MOORE"
"7090",NA,"HMDB0042063",NA,NA,NA,NA,"c44_0_tag","HMDB0042063",9304,"HMDB0042063","c44_0 tag +nh4","C44_0_TAG_+NH4",5575,"COMETS_MOORE"
"7091",NA,"HMDB0042063",NA,NA,NA,NA,"c44_0_tag","HMDB0042063",9304,"HMDB0042063","tg_14_0_14_0_16_0","C44_0_TAG_+NH4",5576,"COMETS_MOORE"
"7092",NA,"HMDB0042063",NA,NA,NA,NA,"c44_0_tag","HMDB0042063",9304,"HMDB0042063","c44_0 tag +nh4","HMDB0042063",5579,"COMETS_MOORE"
"7093",NA,"HMDB0042063",NA,NA,NA,NA,"c44_0 tag","HMDB0042063",9307,"HMDB0042063","tg_14_0_14_0_16_0","HMDB0042063",1459,"COMETS_MOORE"
"7094",NA,"HMDB0042063",NA,NA,NA,NA,"c44_0 tag","HMDB0042063",9307,"HMDB0042063","c44_0 tag +nh4","C44_0_TAG_+NH4",5575,"COMETS_MOORE"
"7095",NA,"HMDB0042063",NA,NA,NA,NA,"c44_0 tag","HMDB0042063",9307,"HMDB0042063","tg_14_0_14_0_16_0","C44_0_TAG_+NH4",5576,"COMETS_MOORE"
"7096",NA,"HMDB0042063",NA,NA,NA,NA,"c44_0 tag","HMDB0042063",9307,"HMDB0042063","c44_0 tag +nh4","HMDB0042063",5579,"COMETS_MOORE"
"7097",NA,"HMDB0042076",NA,NA,NA,NA,"c47_2 tag","HMDB0042076",9309,"HMDB0042076","tg_14_0_14_0_18_2_9z_12z","HMDB0042076",1487,"COMETS_MOORE"
"7098",NA,"HMDB0042076",NA,NA,NA,NA,"c47_2 tag","HMDB0042076",9309,"HMDB0042076","c47_2 tag +nh4","C47_2_TAG_+NH4",5676,"COMETS_MOORE"
"7099",NA,"HMDB0042076",NA,NA,NA,NA,"c47_2 tag","HMDB0042076",9309,"HMDB0042076","tg_14_0_14_0_18_2_9z_12z","C47_2_TAG_+NH4",5677,"COMETS_MOORE"
"7100",NA,"HMDB0042076",NA,NA,NA,NA,"c47_2 tag","HMDB0042076",9309,"HMDB0042076","c47_2 tag +nh4","HMDB0042076",5680,"COMETS_MOORE"
"7101",NA,"HMDB0042093",NA,NA,NA,NA,"c45_0 tag","HMDB0042093",9311,"HMDB0042093","tg_14_0_15_0_16_0","HMDB0042093",1466,"COMETS_MOORE"
"7102",NA,"HMDB0042093",NA,NA,NA,NA,"c45_0 tag","HMDB0042093",9311,"HMDB0042093","c45_0 tag +nh4","C45_0_TAG_+NH4",5593,"COMETS_MOORE"
"7103",NA,"HMDB0042093",NA,NA,NA,NA,"c45_0 tag","HMDB0042093",9311,"HMDB0042093","tg_14_0_15_0_16_0","C45_0_TAG_+NH4",5594,"COMETS_MOORE"
"7104",NA,"HMDB0042093",NA,NA,NA,NA,"c45_0 tag","HMDB0042093",9311,"HMDB0042093","c45_0 tag +nh4","HMDB0042093",5597,"COMETS_MOORE"
"7105",NA,"HMDB0042094",NA,NA,NA,NA,"c47_0 tag","HMDB0042094",9312,"HMDB0042094","tg_14_0_15_0_18_0","HMDB0042094",1483,"COMETS_MOORE"
"7106",NA,"HMDB0042094",NA,NA,NA,NA,"c47_0 tag","HMDB0042094",9312,"HMDB0042094","c47_0 tag +nh4","C47_0_TAG_+NH4",5664,"COMETS_MOORE"
"7107",NA,"HMDB0042094",NA,NA,NA,NA,"c47_0 tag","HMDB0042094",9312,"HMDB0042094","tg_14_0_15_0_18_0","C47_0_TAG_+NH4",5665,"COMETS_MOORE"
"7108",NA,"HMDB0042094",NA,NA,NA,NA,"c47_0 tag","HMDB0042094",9312,"HMDB0042094","c47_0 tag +nh4","HMDB0042094",5668,"COMETS_MOORE"
"7109",NA,"HMDB0042095",NA,NA,NA,NA,"c49_0 tag","HMDB0042095",9314,"HMDB0042095","tg_14_0_15_0_20_0","HMDB0042095",1501,"COMETS_MOORE"
"7110",NA,"HMDB0042095",NA,NA,NA,NA,"c49_0 tag","HMDB0042095",9314,"HMDB0042095","c49_0 tag +nh4","C49_0_TAG_+NH4",5724,"COMETS_MOORE"
"7111",NA,"HMDB0042095",NA,NA,NA,NA,"c49_0 tag","HMDB0042095",9314,"HMDB0042095","tg_14_0_15_0_20_0","C49_0_TAG_+NH4",5725,"COMETS_MOORE"
"7112",NA,"HMDB0042095",NA,NA,NA,NA,"c49_0 tag","HMDB0042095",9314,"HMDB0042095","tg_49_0","C49_0_TAG_+NH4",5726,"COMETS_MOORE"
"7113",NA,"HMDB0042095",NA,NA,NA,NA,"c49_0 tag","HMDB0042095",9314,"HMDB0042095","c49_0 tag +nh4","HMDB0042095",5730,"COMETS_MOORE"
"7114",NA,"HMDB0042095",NA,NA,NA,NA,"c49_0 tag","HMDB0042095",9314,"HMDB0042095","tg_49_0","HMDB0042095",5731,"COMETS_MOORE"
"7115",NA,"HMDB0042095",NA,NA,NA,NA,"c49_0 tag","HMDB0042095",9314,"HMDB0042095","c49_0 tag +nh4","PUBCHEM9543988",5734,"COMETS_MOORE"
"7116",NA,"HMDB0042095",NA,NA,NA,NA,"c49_0 tag","HMDB0042095",9314,"HMDB0042095","tg_14_0_15_0_20_0","PUBCHEM9543988",5735,"COMETS_MOORE"
"7117",NA,"HMDB0042095",NA,NA,NA,NA,"c49_0 tag","HMDB0042095",9314,"HMDB0042095","tg_49_0","PUBCHEM9543988",5736,"COMETS_MOORE"
"7118",NA,"HMDB0042098",NA,NA,NA,NA,"c43_1 tag","HMDB0042098",9315,"HMDB0042098","tg_14_0_15_0_14_1_9z","HMDB0042098",1456,"COMETS_MOORE"
"7119",NA,"HMDB0042098",NA,NA,NA,NA,"c43_1 tag","HMDB0042098",9315,"HMDB0042098","c43_1 tag +nh4","C43_1_TAG_+NH4",5569,"COMETS_MOORE"
"7120",NA,"HMDB0042098",NA,NA,NA,NA,"c43_1 tag","HMDB0042098",9315,"HMDB0042098","tg_14_0_15_0_14_1_9z","C43_1_TAG_+NH4",5570,"COMETS_MOORE"
"7121",NA,"HMDB0042098",NA,NA,NA,NA,"c43_1 tag","HMDB0042098",9315,"HMDB0042098","c43_1 tag +nh4","HMDB0042098",5573,"COMETS_MOORE"
"7122",NA,"HMDB0042099",NA,NA,NA,NA,"c45_1 tag","HMDB0042099",9317,"HMDB0042099","tg_14_0_15_0_16_1_9z","HMDB0042099",1468,"COMETS_MOORE"
"7123",NA,"HMDB0042099",NA,NA,NA,NA,"c45_1 tag","HMDB0042099",9317,"HMDB0042099","c45_1 tag +nh4","C45_1_TAG_+NH4",5599,"COMETS_MOORE"
"7124",NA,"HMDB0042099",NA,NA,NA,NA,"c45_1 tag","HMDB0042099",9317,"HMDB0042099","tg_14_0_15_0_16_1_9z","C45_1_TAG_+NH4",5600,"COMETS_MOORE"
"7125",NA,"HMDB0042099",NA,NA,NA,NA,"c45_1 tag","HMDB0042099",9317,"HMDB0042099","c45_1 tag +nh4","HMDB0042099",5603,"COMETS_MOORE"
"7126",NA,"HMDB0042100",NA,NA,NA,NA,"c47_1 tag","HMDB0042100",9319,"HMDB0042100","tg_14_0_15_0_18_1_11z","HMDB0042100",1485,"COMETS_MOORE"
"7127",NA,"HMDB0042100",NA,NA,NA,NA,"c47_1 tag","HMDB0042100",9319,"HMDB0042100","c47_1 tag +nh4","C47_1_TAG_+NH4",5670,"COMETS_MOORE"
"7128",NA,"HMDB0042100",NA,NA,NA,NA,"c47_1 tag","HMDB0042100",9319,"HMDB0042100","tg_14_0_15_0_18_1_11z","C47_1_TAG_+NH4",5671,"COMETS_MOORE"
"7129",NA,"HMDB0042100",NA,NA,NA,NA,"c47_1 tag","HMDB0042100",9319,"HMDB0042100","c47_1 tag +nh4","HMDB0042100",5674,"COMETS_MOORE"
"7130",NA,"HMDB0042103",NA,NA,NA,NA,"c49_3 tag","HMDB0042103",9321,"HMDB0042103","tg_14_0_15_0_20_3_5z_8z_11z","HMDB0042103",1507,"COMETS_MOORE"
"7131",NA,"HMDB0042103",NA,NA,NA,NA,"c49_3 tag","HMDB0042103",9321,"HMDB0042103","c49_3 tag +nh4","C49_3_TAG_+NH4",5750,"COMETS_MOORE"
"7132",NA,"HMDB0042103",NA,NA,NA,NA,"c49_3 tag","HMDB0042103",9321,"HMDB0042103","tg_14_0_15_0_20_3_5z_8z_11z","C49_3_TAG_+NH4",5751,"COMETS_MOORE"
"7133",NA,"HMDB0042103",NA,NA,NA,NA,"c49_3 tag","HMDB0042103",9321,"HMDB0042103","c49_3 tag +nh4","HMDB0042103",5754,"COMETS_MOORE"
"7134",NA,"HMDB0042104",NA,NA,NA,NA,"c51_1 tag","HMDB0042104",9324,"HMDB0042104","tg_14_0_15_0_22_1_13z","HMDB0042104",1626,"COMETS_MOORE"
"7135",NA,"HMDB0042196",NA,NA,NA,NA,"c53_2 tag","HMDB0042196",9326,"HMDB0042196","tg_14_0_20_0_18_2_9z_12z","HMDB0042196",1542,"COMETS_MOORE"
"7136",NA,"HMDB0042196",NA,NA,NA,NA,"c53_2 tag","HMDB0042196",9326,"HMDB0042196","c53_2 tag +nh4","C53_2_TAG_+NH4",5906,"COMETS_MOORE"
"7137",NA,"HMDB0042196",NA,NA,NA,NA,"c53_2 tag","HMDB0042196",9326,"HMDB0042196","tg_14_0_20_0_18_2_9z_12z","C53_2_TAG_+NH4",5907,"COMETS_MOORE"
"7138",NA,"HMDB0042196",NA,NA,NA,NA,"c53_2 tag","HMDB0042196",9326,"HMDB0042196","tg_53_2","C53_2_TAG_+NH4",5908,"COMETS_MOORE"
"7139",NA,"HMDB0042196",NA,NA,NA,NA,"c53_2 tag","HMDB0042196",9326,"HMDB0042196","c53_2 tag +nh4","HMDB0042196",5912,"COMETS_MOORE"
"7140",NA,"HMDB0042196",NA,NA,NA,NA,"c53_2 tag","HMDB0042196",9326,"HMDB0042196","tg_53_2","HMDB0042196",5913,"COMETS_MOORE"
"7141",NA,"HMDB0042196",NA,NA,NA,NA,"c53_2 tag","HMDB0042196",9326,"HMDB0042196","c53_2 tag +nh4","PUBCHEM9544102",5916,"COMETS_MOORE"
"7142",NA,"HMDB0042196",NA,NA,NA,NA,"c53_2 tag","HMDB0042196",9326,"HMDB0042196","tg_14_0_20_0_18_2_9z_12z","PUBCHEM9544102",5917,"COMETS_MOORE"
"7143",NA,"HMDB0042196",NA,NA,NA,NA,"c53_2 tag","HMDB0042196",9326,"HMDB0042196","tg_53_2","PUBCHEM9544102",5918,"COMETS_MOORE"
"7144",NA,"HMDB0042226",NA,NA,NA,NA,"c55_2 tag","HMDB0042226",9328,"HMDB0042226","tg_14_0_22_0_18_2_9z_12z","HMDB0042226",1563,"COMETS_MOORE"
"7145",NA,"HMDB0042226",NA,NA,NA,NA,"c55_2 tag","HMDB0042226",9328,"HMDB0042226","c55_2 tag +nh4","C55_2_TAG_+NH4",6022,"COMETS_MOORE"
"7146",NA,"HMDB0042226",NA,NA,NA,NA,"c55_2 tag","HMDB0042226",9328,"HMDB0042226","tg_14_0_22_0_18_2_9z_12z","C55_2_TAG_+NH4",6023,"COMETS_MOORE"
"7147",NA,"HMDB0042226",NA,NA,NA,NA,"c55_2 tag","HMDB0042226",9328,"HMDB0042226","tg_55_2","C55_2_TAG_+NH4",6024,"COMETS_MOORE"
"7148",NA,"HMDB0042226",NA,NA,NA,NA,"c55_2 tag","HMDB0042226",9328,"HMDB0042226","c55_2 tag +nh4","HMDB0042226",6028,"COMETS_MOORE"
"7149",NA,"HMDB0042226",NA,NA,NA,NA,"c55_2 tag","HMDB0042226",9328,"HMDB0042226","tg_55_2","HMDB0042226",6029,"COMETS_MOORE"
"7150",NA,"HMDB0042226",NA,NA,NA,NA,"c55_2 tag","HMDB0042226",9328,"HMDB0042226","c55_2 tag +nh4","ME056335",6032,"COMETS_MOORE"
"7151",NA,"HMDB0042226",NA,NA,NA,NA,"c55_2 tag","HMDB0042226",9328,"HMDB0042226","tg_14_0_22_0_18_2_9z_12z","ME056335",6033,"COMETS_MOORE"
"7152",NA,"HMDB0042226",NA,NA,NA,NA,"c55_2 tag","HMDB0042226",9328,"HMDB0042226","tg_55_2","ME056335",6034,"COMETS_MOORE"
"7153",NA,"HMDB0042466",NA,NA,NA,NA,"c55_3 tag","HMDB0042466",9330,"HMDB0042466","tg_14_0_22_1_13z_18_2_9z_12z","HMDB0042466",1565,"COMETS_MOORE"
"7154",NA,"HMDB0042466",NA,NA,NA,NA,"c55_3 tag","HMDB0042466",9330,"HMDB0042466","c55_3 tag +nh4","C55_3_TAG_+NH4",6037,"COMETS_MOORE"
"7155",NA,"HMDB0042466",NA,NA,NA,NA,"c55_3 tag","HMDB0042466",9330,"HMDB0042466","tg_14_0_22_1_13z_18_2_9z_12z","C55_3_TAG_+NH4",6038,"COMETS_MOORE"
"7156",NA,"HMDB0042466",NA,NA,NA,NA,"c55_3 tag","HMDB0042466",9330,"HMDB0042466","tg_55_3","C55_3_TAG_+NH4",6039,"COMETS_MOORE"
"7157",NA,"HMDB0042466",NA,NA,NA,NA,"c55_3 tag","HMDB0042466",9330,"HMDB0042466","c55_3 tag +nh4","HMDB0042466",6043,"COMETS_MOORE"
"7158",NA,"HMDB0042466",NA,NA,NA,NA,"c55_3 tag","HMDB0042466",9330,"HMDB0042466","tg_55_3","HMDB0042466",6044,"COMETS_MOORE"
"7159",NA,"HMDB0042466",NA,NA,NA,NA,"c55_3 tag","HMDB0042466",9330,"HMDB0042466","c55_3 tag +nh4","ME056336",6047,"COMETS_MOORE"
"7160",NA,"HMDB0042466",NA,NA,NA,NA,"c55_3 tag","HMDB0042466",9330,"HMDB0042466","tg_14_0_22_1_13z_18_2_9z_12z","ME056336",6048,"COMETS_MOORE"
"7161",NA,"HMDB0042466",NA,NA,NA,NA,"c55_3 tag","HMDB0042466",9330,"HMDB0042466","tg_55_3","ME056336",6049,"COMETS_MOORE"
"7162",NA,"HMDB0043058",NA,NA,NA,NA,"c53_3 tag","HMDB0043058",9333,"HMDB0043058","tg_15_0_18_0_20_3_5z_8z_11z","HMDB0043058",1628,"COMETS_MOORE"
"7163",NA,"HMDB0043058",NA,NA,NA,NA,"c53_3 tag","HMDB0043058",9333,"HMDB0043058","c53_3 tag +nh4","C53_3_TAG_+NH4",5926,"COMETS_MOORE"
"7164",NA,"HMDB0043058",NA,NA,NA,NA,"c53_3 tag","HMDB0043058",9333,"HMDB0043058","tg_14_0_15_0_24_1_15z","C53_3_TAG_+NH4",5927,"COMETS_MOORE"
