"metabolite_id","input_metabolite_name","input_hmdb_id","input_pubchem","input_chemspider","input_kegg","input_inchikey","input_chebi","split_input_pubchem","split_reason","input_pubchem_final","metabolite_id_final","input_hmdb_id_final","input_kegg_final","input_chebi_final","input_chemspider_final","input_inchikey_final","input_metabolite_name_final","metabolite_id_final_1","metabolite_id_final_2","has_descriptive_terms","has_multiple_ids"
"HMDB00687","Leucine","HMDB00687","6106;7045798",NA,NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","6106","HMDB00687","HMDB0000687",NA,NA,NA,NA,"leucine","HMDB00687","HMDB0000687",FALSE,FALSE
"HMDB00687","Leucine","HMDB00687","6106;7045798",NA,NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","7045798","HMDB00687","HMDB0000687",NA,NA,NA,NA,"leucine","HMDB00687","HMDB0000687",FALSE,FALSE
"HMDB00687","leucine","HMDB00687","6106;7045798",NA,NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","6106","HMDB00687","HMDB0000687",NA,NA,NA,NA,"leucine","HMDB00687","HMDB0000687",FALSE,FALSE
"HMDB00687","leucine","HMDB00687","6106;7045798",NA,NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","7045798","HMDB00687","HMDB0000687",NA,NA,NA,NA,"leucine","HMDB00687","HMDB0000687",FALSE,FALSE
"HMDB00700","3-hydroxypropanoate","HMDB00700","5459847;68152",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","5459847","HMDB00700","HMDB0000700",NA,NA,NA,NA,"3_hydroxypropanoate","HMDB00700","HMDB0000700",FALSE,FALSE
"HMDB00700","3-hydroxypropanoate","HMDB00700","5459847;68152",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","68152","HMDB00700","HMDB0000700",NA,NA,NA,NA,"3_hydroxypropanoate","HMDB00700","HMDB0000700",FALSE,FALSE
"HMDB00708","Glycoursodeoxycholate","HMDB00708","12310288;12310290",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","12310288","HMDB00708","HMDB0000708",NA,NA,NA,NA,"glycoursodeoxycholate","HMDB00708","HMDB0000708",FALSE,FALSE
"HMDB00708","Glycoursodeoxycholate","HMDB00708","12310288;12310290",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","12310290","HMDB00708","HMDB0000708",NA,NA,NA,NA,"glycoursodeoxycholate","HMDB00708","HMDB0000708",FALSE,FALSE
"HMDB00708","glycoursodeoxycholate","HMDB00708","12310288;12310290",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","12310288","HMDB00708","HMDB0000708",NA,NA,NA,NA,"glycoursodeoxycholate","HMDB00708","HMDB0000708",FALSE,FALSE
"HMDB00708","glycoursodeoxycholate","HMDB00708","12310288;12310290",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","12310290","HMDB00708","HMDB0000708",NA,NA,NA,NA,"glycoursodeoxycholate","HMDB00708","HMDB0000708",FALSE,FALSE
"HMDB00847","Pelargonate (9:0)","HMDB00847","5461016;8158",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","5461016","HMDB00847","HMDB0000847",NA,NA,NA,NA,"pelargonate_9_0","HMDB00847","HMDB0000847",FALSE,FALSE
"HMDB00847","Pelargonate (9:0)","HMDB00847","5461016;8158",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","8158","HMDB00847","HMDB0000847",NA,NA,NA,NA,"pelargonate_9_0","HMDB00847","HMDB0000847",FALSE,FALSE
"HMDB00847","pelargonate (9:0)","HMDB00847","5461016;8158",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","5461016","HMDB00847","HMDB0000847",NA,NA,NA,NA,"pelargonate_9_0","HMDB00847","HMDB0000847",FALSE,FALSE
"HMDB00847","pelargonate (9:0)","HMDB00847","5461016;8158",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","8158","HMDB00847","HMDB0000847",NA,NA,NA,NA,"pelargonate_9_0","HMDB00847","HMDB0000847",FALSE,FALSE
"HMDB00904","Citrulline","HMDB00904","833;9750",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","833","HMDB00904","HMDB0000904",NA,NA,NA,NA,"citrulline","HMDB00904","HMDB0000904",FALSE,FALSE
"HMDB00904","Citrulline","HMDB00904","833;9750",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","9750","HMDB00904","HMDB0000904",NA,NA,NA,NA,"citrulline","HMDB00904","HMDB0000904",FALSE,FALSE
"HMDB00904","citrulline","HMDB00904","833;9750",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","833","HMDB00904","HMDB0000904",NA,NA,NA,NA,"citrulline","HMDB00904","HMDB0000904",FALSE,FALSE
"HMDB00904","citrulline","HMDB00904","833;9750",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","9750","HMDB00904","HMDB0000904",NA,NA,NA,NA,"citrulline","HMDB00904","HMDB0000904",FALSE,FALSE
"HMDB01138","N-acetylglutamate","HMDB01138","1549099;70914",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","1549099","HMDB01138","HMDB0001138",NA,NA,NA,NA,"n_acetylglutamate","HMDB01138","HMDB0001138",FALSE,FALSE
"HMDB01138","N-acetylglutamate","HMDB01138","1549099;70914",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","70914","HMDB01138","HMDB0001138",NA,NA,NA,NA,"n_acetylglutamate","HMDB01138","HMDB0001138",FALSE,FALSE
"HMDB01161","Deoxycarnitine","HMDB01161","134;725",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","134","HMDB01161","HMDB0001161",NA,NA,NA,NA,"deoxycarnitine","HMDB01161","HMDB0001161",FALSE,FALSE
"HMDB01161","Deoxycarnitine","HMDB01161","134;725",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","725","HMDB01161","HMDB0001161",NA,NA,NA,NA,"deoxycarnitine","HMDB01161","HMDB0001161",FALSE,FALSE
"HMDB01161","deoxycarnitine","HMDB01161","134;725",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","134","HMDB01161","HMDB0001161",NA,NA,NA,NA,"deoxycarnitine","HMDB01161","HMDB0001161",FALSE,FALSE
"HMDB01161","deoxycarnitine","HMDB01161","134;725",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","725","HMDB01161","HMDB0001161",NA,NA,NA,NA,"deoxycarnitine","HMDB01161","HMDB0001161",FALSE,FALSE
"HMDB01325","N-6-trimethyllysine","HMDB01325","159659;440120",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","159659","HMDB01325","HMDB0001325",NA,NA,NA,NA,"n_6_trimethyllysine","HMDB01325","HMDB0001325",FALSE,FALSE
"HMDB01325","N-6-trimethyllysine","HMDB01325","159659;440120",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","440120","HMDB01325","HMDB0001325",NA,NA,NA,NA,"n_6_trimethyllysine","HMDB01325","HMDB0001325",FALSE,FALSE
"HMDB01434","3-methoxytyrosine","HMDB01434","1670;9307",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","1670","HMDB01434","HMDB0001434",NA,NA,NA,NA,"3_methoxytyrosine","HMDB01434","HMDB0001434",FALSE,FALSE
"HMDB01434","3-methoxytyrosine","HMDB01434","1670;9307",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","9307","HMDB01434","HMDB0001434",NA,NA,NA,NA,"3_methoxytyrosine","HMDB01434","HMDB0001434",FALSE,FALSE
"HMDB01565","choline phosphate","HMDB01565","135437;1014",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","135437","HMDB01565","HMDB0001565",NA,NA,NA,NA,"choline phosphate","HMDB01565","HMDB0001565",FALSE,FALSE
"HMDB01565","choline phosphate","HMDB01565","135437;1014",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","1014","HMDB01565","HMDB0001565",NA,NA,NA,NA,"choline phosphate","HMDB01565","HMDB0001565",FALSE,FALSE
"HMDB01929","Ofloxacin","HMDB01929","3288597;4583",NA,NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","3288597","HMDB01929","HMDB0001929",NA,NA,NA,NA,"ofloxacin","HMDB01929","HMDB0001929",FALSE,FALSE
"HMDB01929","Ofloxacin","HMDB01929","3288597;4583",NA,NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","4583","HMDB01929","HMDB0001929",NA,NA,NA,NA,"ofloxacin","HMDB01929","HMDB0001929",FALSE,FALSE
"HMDB01929","ofloxacin","HMDB01929","3288597;4583",NA,NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","3288597","HMDB01929","HMDB0001929",NA,NA,NA,NA,"ofloxacin","HMDB01929","HMDB0001929",FALSE,FALSE
"HMDB01929","ofloxacin","HMDB01929","3288597;4583",NA,NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","4583","HMDB01929","HMDB0001929",NA,NA,NA,NA,"ofloxacin","HMDB01929","HMDB0001929",FALSE,FALSE
"HMDB02013","Butyrylcarnitine","HMDB02013","213144;439829",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","213144","HMDB02013","HMDB0002013",NA,NA,NA,NA,"butyrylcarnitine","HMDB02013","HMDB0002013",FALSE,FALSE
"HMDB02013","Butyrylcarnitine","HMDB02013","213144;439829",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","439829","HMDB02013","HMDB0002013",NA,NA,NA,NA,"butyrylcarnitine","HMDB02013","HMDB0002013",FALSE,FALSE
"HMDB02013","butyrylcarnitine","HMDB02013","213144;439829",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","213144","HMDB02013","HMDB0002013",NA,NA,NA,NA,"butyrylcarnitine","HMDB02013","HMDB0002013",FALSE,FALSE
"HMDB02013","butyrylcarnitine","HMDB02013","213144;439829",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","439829","HMDB02013","HMDB0002013",NA,NA,NA,NA,"butyrylcarnitine","HMDB02013","HMDB0002013",FALSE,FALSE
"HMDB02068","erucate (22:1n9)","HMDB02068","5281116;8216",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","5281116","HMDB02068","HMDB0002068",NA,NA,NA,NA,"erucate_22_1n9","HMDB02068","HMDB0002068",FALSE,FALSE
"HMDB02068","erucate (22:1n9)","HMDB02068","5281116;8216",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","8216","HMDB02068","HMDB0002068",NA,NA,NA,NA,"erucate_22_1n9","HMDB02068","HMDB0002068",FALSE,FALSE
"HMDB03869","gamma-glutamyllysine","HMDB03869","65254;14284565",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","65254","HMDB03869","HMDB0003869",NA,NA,NA,NA,"gamma_glutamyllysine","HMDB03869","HMDB0003869",FALSE,FALSE
"HMDB03869","gamma-glutamyllysine","HMDB03869","65254;14284565",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","14284565","HMDB03869","HMDB0003869",NA,NA,NA,NA,"gamma_glutamyllysine","HMDB03869","HMDB0003869",FALSE,FALSE
"HMDB03869","gamma-glutamyl-epsilon-lysine","HMDB03869","7015684;7015685","5378717",NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","7015684","HMDB03869","HMDB0003869",NA,NA,"5378717",NA,"gamma_glutamyl_epsilon_lysine","HMDB03869","HMDB0003869",FALSE,FALSE
"HMDB03869","gamma-glutamyl-epsilon-lysine","HMDB03869","7015684;7015685","5378717",NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","7015685","HMDB03869","HMDB0003869",NA,NA,"5378717",NA,"gamma_glutamyl_epsilon_lysine","HMDB03869","HMDB0003869",FALSE,FALSE
"HMDB03869","gamma-glutamyl-epsilon-lysine",NA,"65254;14284565",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","65254","HMDB03869",NA,NA,NA,NA,NA,"gamma_glutamyl_epsilon_lysine","HMDB03869","HMDB0003869",FALSE,FALSE
"HMDB03869","gamma-glutamyl-epsilon-lysine",NA,"65254;14284565",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","14284565","HMDB03869",NA,NA,NA,NA,NA,"gamma_glutamyl_epsilon_lysine","HMDB03869","HMDB0003869",FALSE,FALSE
"HMDB04044","N6-methyladenosine","HMDB04044","102175;1869",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","102175","HMDB04044","HMDB0004044",NA,NA,NA,NA,"n6_methyladenosine","HMDB04044","HMDB0004044",FALSE,FALSE
"HMDB04044","N6-methyladenosine","HMDB04044","102175;1869",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","1869","HMDB04044","HMDB0004044",NA,NA,NA,NA,"n6_methyladenosine","HMDB04044","HMDB0004044",FALSE,FALSE
"HMDB05015","gabapentin","HMDB05015","3446;6919078",NA,NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","3446","HMDB05015","HMDB0005015",NA,NA,NA,NA,"gabapentin","HMDB05015","HMDB0005015",FALSE,FALSE
"HMDB05015","gabapentin","HMDB05015","3446;6919078",NA,NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","6919078","HMDB05015","HMDB0005015",NA,NA,NA,NA,"gabapentin","HMDB05015","HMDB0005015",FALSE,FALSE
"HMDB05015","gabapentin","HMDB05015","3446;6919078","3328","D00332",NA,NA,TRUE,"IDENTICAL_INCHIKEY","3446","HMDB05015","HMDB0005015","D00332",NA,"3328",NA,"gabapentin","HMDB05015","HMDB0005015",FALSE,FALSE
"HMDB05015","gabapentin","HMDB05015","3446;6919078","3328","D00332",NA,NA,TRUE,"IDENTICAL_INCHIKEY","6919078","HMDB05015","HMDB0005015","D00332",NA,"3328",NA,"gabapentin","HMDB05015","HMDB0005015",FALSE,FALSE
"HMDB05066","myristoylcarnitine","HMDB05066","6426854;53477791",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","6426854","HMDB05066","HMDB0005066",NA,NA,NA,NA,"myristoylcarnitine","HMDB05066","HMDB0005066",FALSE,FALSE
"HMDB05066","myristoylcarnitine","HMDB05066","6426854;53477791",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","53477791","HMDB05066","HMDB0005066",NA,NA,NA,NA,"myristoylcarnitine","HMDB05066","HMDB0005066",FALSE,FALSE
"HMDB06344","Phenylacetylglutamine","HMDB06344","306137;92258",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","306137","HMDB06344","HMDB0006344",NA,NA,NA,NA,"phenylacetylglutamine","HMDB06344","HMDB0006344",FALSE,FALSE
"HMDB06344","Phenylacetylglutamine","HMDB06344","306137;92258",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","92258","HMDB06344","HMDB0006344",NA,NA,NA,NA,"phenylacetylglutamine","HMDB06344","HMDB0006344",FALSE,FALSE
"HMDB06344","phenylacetylglutamine","HMDB06344","306137;92258",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","306137","HMDB06344","HMDB0006344",NA,NA,NA,NA,"phenylacetylglutamine","HMDB06344","HMDB0006344",FALSE,FALSE
"HMDB06344","phenylacetylglutamine","HMDB06344","306137;92258",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","92258","HMDB06344","HMDB0006344",NA,NA,NA,NA,"phenylacetylglutamine","HMDB06344","HMDB0006344",FALSE,FALSE
"HMDB08923","1,2-dipalmitoyl-GPE (16:0/16:0)*",NA,"11802774;445468","393103",NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","11802774","HMDB08923",NA,NA,NA,"393103",NA,"1_2_dipalmitoyl_gpe_16_0_16_0","HMDB08923","HMDB0008923",FALSE,FALSE
"HMDB08923","1,2-dipalmitoyl-GPE (16:0/16:0)*",NA,"11802774;445468","393103",NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","445468","HMDB08923",NA,NA,NA,"393103",NA,"1_2_dipalmitoyl_gpe_16_0_16_0","HMDB08923","HMDB0008923",FALSE,FALSE
"HMDB10316","P-acetamidophenylglucuronide","HMDB10316","4022661;83944",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","4022661","HMDB10316","HMDB0010316",NA,NA,NA,NA,"p_acetamidophenylglucuronide","HMDB10316","HMDB0010316",FALSE,FALSE
"HMDB10316","P-acetamidophenylglucuronide","HMDB10316","4022661;83944",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","83944","HMDB10316","HMDB0010316",NA,NA,NA,NA,"p_acetamidophenylglucuronide","HMDB10316","HMDB0010316",FALSE,FALSE
"HMDB10316","p-acetamidophenylglucuronide","HMDB10316","4022661;83944",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","4022661","HMDB10316","HMDB0010316",NA,NA,NA,NA,"p_acetamidophenylglucuronide","HMDB10316","HMDB0010316",FALSE,FALSE
"HMDB10316","p-acetamidophenylglucuronide","HMDB10316","4022661;83944",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","83944","HMDB10316","HMDB0010316",NA,NA,NA,NA,"p_acetamidophenylglucuronide","HMDB10316","HMDB0010316",FALSE,FALSE
"HMDB11178","prolylglycine",NA,"7408076;6426709",NA,NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","7408076","HMDB11178",NA,NA,NA,NA,NA,"prolylglycine","HMDB11178","HMDB0011178",FALSE,FALSE
"HMDB11178","prolylglycine",NA,"7408076;6426709",NA,NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","6426709","HMDB11178",NA,NA,NA,NA,NA,"prolylglycine","HMDB11178","HMDB0011178",FALSE,FALSE
"HMDB11178","prolylglycine",NA,"7408076;6426709","4932143",NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","7408076","HMDB11178",NA,NA,NA,"4932143",NA,"prolylglycine","HMDB11178","HMDB0011178",FALSE,FALSE
"HMDB11178","prolylglycine",NA,"7408076;6426709","4932143",NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","6426709","HMDB11178",NA,NA,NA,"4932143",NA,"prolylglycine","HMDB11178","HMDB0011178",FALSE,FALSE
"HMDB11635","P-cresol sulfate","HMDB11635","4615422;4615423",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","4615422","HMDB11635","HMDB0011635",NA,NA,NA,NA,"p_cresol sulfate","HMDB11635","HMDB0011635",FALSE,FALSE
"HMDB11635","P-cresol sulfate","HMDB11635","4615422;4615423",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","4615423","HMDB11635","HMDB0011635",NA,NA,NA,NA,"p_cresol sulfate","HMDB11635","HMDB0011635",FALSE,FALSE
"HMDB11635","p-cresol sulfate","HMDB11635","4615422;4615423",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","4615422","HMDB11635","HMDB0011635",NA,NA,NA,NA,"p_cresol sulfate","HMDB11635","HMDB0011635",FALSE,FALSE
"HMDB11635","p-cresol sulfate","HMDB11635","4615422;4615423",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","4615423","HMDB11635","HMDB0011635",NA,NA,NA,NA,"p_cresol sulfate","HMDB11635","HMDB0011635",FALSE,FALSE
"HMDB13302","phenylalanylphenylalanine",NA,"6993090;6993089",NA,NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","6993090","HMDB13302",NA,NA,NA,NA,NA,"phenylalanylphenylalanine","HMDB13302","HMDB0013302",FALSE,FALSE
"HMDB13302","phenylalanylphenylalanine",NA,"6993090;6993089",NA,NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","6993089","HMDB13302",NA,NA,NA,NA,NA,"phenylalanylphenylalanine","HMDB13302","HMDB0013302",FALSE,FALSE
"HMDB14707","cephalexin","HMDB14707","27447;6560168",NA,NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","27447","HMDB14707","HMDB0014707",NA,NA,NA,NA,"cephalexin","HMDB14707","HMDB0014707",FALSE,FALSE
"HMDB14707","cephalexin","HMDB14707","27447;6560168",NA,NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","6560168","HMDB14707","HMDB0014707",NA,NA,NA,NA,"cephalexin","HMDB14707","HMDB0014707",FALSE,FALSE
"HMDB15109","EDTA","HMDB15109","5232305;6049",NA,NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","5232305","HMDB15109","HMDB0015109",NA,NA,NA,NA,"edta","HMDB15109","HMDB0015109",FALSE,FALSE
"HMDB15109","EDTA","HMDB15109","5232305;6049",NA,NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","6049","HMDB15109","HMDB0015109",NA,NA,NA,NA,"edta","HMDB15109","HMDB0015109",FALSE,FALSE
"HMDB15193","amoxicillin",NA,"2171;4663997","2086",NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","2171","HMDB15193",NA,NA,NA,"2086",NA,"amoxicillin","HMDB15193","HMDB0015193",FALSE,FALSE
"HMDB15193","amoxicillin",NA,"2171;4663997","2086",NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","4663997","HMDB15193",NA,NA,NA,"2086",NA,"amoxicillin","HMDB15193","HMDB0015193",FALSE,FALSE
"HMDB29068","threonylphenylalanine",NA,"4099799;4099798",NA,NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","4099799","HMDB29068",NA,NA,NA,NA,NA,"threonylphenylalanine","HMDB29068","HMDB0029068",FALSE,FALSE
"HMDB29068","threonylphenylalanine",NA,"4099799;4099798",NA,NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","4099798","HMDB29068",NA,NA,NA,NA,NA,"threonylphenylalanine","HMDB29068","HMDB0029068",FALSE,FALSE
"HMDB29068","threonylphenylalanine","HMDB29068","4099799;4099798",NA,NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","4099799","HMDB29068","HMDB0029068",NA,NA,NA,NA,"threonylphenylalanine","HMDB29068","HMDB0029068",FALSE,FALSE
"HMDB29068","threonylphenylalanine","HMDB29068","4099799;4099798",NA,NA,NA,NA,TRUE,"IDENTICAL_INCHIKEY","4099798","HMDB29068","HMDB0029068",NA,NA,NA,NA,"threonylphenylalanine","HMDB29068","HMDB0029068",FALSE,FALSE
"HMDB29160","gamma-glutamyltryptophan","HMDB29160","3038501;3989307",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","3038501","HMDB29160","HMDB0029160",NA,NA,NA,NA,"gamma_glutamyltryptophan","HMDB29160","HMDB0029160",FALSE,FALSE
"HMDB29160","gamma-glutamyltryptophan","HMDB29160","3038501;3989307",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","3989307","HMDB29160","HMDB0029160",NA,NA,NA,NA,"gamma_glutamyltryptophan","HMDB29160","HMDB0029160",FALSE,FALSE
"HMDB29412","4-hydroxyproline betaine","HMDB29412","164642;1550239",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","164642","HMDB29412","HMDB0029412",NA,NA,NA,NA,"4_hydroxyproline betaine","HMDB29412","HMDB0029412",FALSE,FALSE
"HMDB29412","4-hydroxyproline betaine","HMDB29412","164642;1550239",NA,NA,NA,NA,TRUE,"SAME_CORE_DIFFERENT_STEREO_OR_SALT","1550239","HMDB29412","HMDB0029412",NA,NA,NA,NA,"4_hydroxyproline betaine","HMDB29412","HMDB0029412",FALSE,FALSE
"CHEM100001992","4-androsten-3beta,17beta-diol disulfate 1*","HMDB03818","10634;87120982;87120980",NA,NA,NA,NA,FALSE,"DIFFERENT_CONNECTIVITY","10634;87120982;87120980","CHEM100001992","HMDB0003818",NA,NA,NA,NA,"4_androsten_3beta_17beta_diol disulfate 1","CHEM100001992","CHEM100001992",FALSE,FALSE
"CHEM100001994","4-androsten-3beta,17beta-diol disulfate 2*","HMDB03818","10634;87120982;87120980",NA,NA,NA,NA,FALSE,"DIFFERENT_CONNECTIVITY","10634;87120982;87120980","CHEM100001994","HMDB0003818",NA,NA,NA,NA,"4_androsten_3beta_17beta_diol disulfate 2","CHEM100001994","CHEM100001994",FALSE,FALSE
"CHEM100006108","X - 18446",NA,"101724840;101724800",NA,NA,NA,NA,FALSE,"DIFFERENT_CONNECTIVITY","101724840;101724800","CHEM100006108",NA,NA,NA,NA,NA,"x_18446","CHEM100006108","CHEM100006108",FALSE,FALSE
"CHEM100008928","2-hydroxybutyrate/2-hydroxyisobutyrate",NA,"440864;11671",NA,NA,NA,NA,FALSE,"DIFFERENT_CONNECTIVITY","440864;11671","CHEM100008928",NA,NA,NA,NA,NA,"2_hydroxybutyrate_2_hydroxyisobutyrate","CHEM100008928","CHEM100008928",FALSE,FALSE
"CHEM100008930","oleate/vaccenate (18:1)",NA,"445639;5282761;5281127",NA,NA,NA,NA,FALSE,"DIFFERENT_CONNECTIVITY","445639;5282761;5281127","CHEM100008930",NA,NA,NA,NA,NA,"oleate_vaccenate_18_1","CHEM100008930","CHEM100008930",FALSE,FALSE
"COMP57814","(N(1) + N(8))-acetylspermidine",NA,"123689;496",NA,NA,NA,NA,FALSE,"DIFFERENT_CONNECTIVITY","123689;496","COMP57814",NA,NA,NA,NA,NA,"n_1_+ n_8_acetylspermidine","COMP57814","COMP57814",FALSE,FALSE
"CSID18953394","1-stearoylglycerophosphocholine","HMDB10384","497299;24779527",NA,NA,NA,NA,FALSE,"DIFFERENT_CONNECTIVITY","497299;24779527","CSID18953394","HMDB0010384",NA,NA,NA,NA,"1_stearoylglycerophosphocholine","CSID18953394","CSID18953394",FALSE,FALSE
"CSID18953394","1-stearoylglycerophosphocholine (18:0)","HMDB10384","497299;24779527",NA,NA,NA,NA,FALSE,"DIFFERENT_CONNECTIVITY","497299;24779527","CSID18953394","HMDB0010384",NA,NA,NA,NA,"1_stearoylglycerophosphocholine_18_0","CSID18953394","CSID18953394",FALSE,FALSE
"HMDB00067","Cholesterol","HMDB00067","11025495;11025500",NA,NA,NA,NA,FALSE,"DIFFERENT_CONNECTIVITY","11025495;11025500","HMDB00067","HMDB0000067",NA,NA,NA,NA,"cholesterol","HMDB00067","HMDB0000067",FALSE,FALSE
"HMDB00067","cholesterol","HMDB00067","11025495;11025500",NA,NA,NA,NA,FALSE,"DIFFERENT_CONNECTIVITY","11025495;11025500","HMDB00067","HMDB0000067",NA,NA,NA,NA,"cholesterol","HMDB00067","HMDB0000067",FALSE,FALSE
