"","metabolite_id","input_metabolite_name","input_hmdb_id","input_pubchem","input_chemspider","input_kegg","input_inchikey","input_chebi","split_input_pubchem","split_reason","input_pubchem_final","metabolite_id_final","input_hmdb_id_final","input_kegg_final","input_chebi_final","input_chemspider_final","input_inchikey_final","input_metabolite_name_final","metabolite_id_final_1","metabolite_id_final_2","has_descriptive_terms","has_multiple_ids"
"578","BM00100","Free cholesterol in small HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00100",NA,NA,NA,NA,NA,"free cholesterol in small hdl_mmol_l","BM00100","BM00100",TRUE,FALSE
"579","BM00100","Free cholesterol in small HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00100",NA,NA,NA,NA,NA,"free cholesterol in small hdl_mmol_l","BM00100","BM00100",TRUE,FALSE
"580","BM00100","Free cholesterol in small HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00100",NA,NA,NA,NA,NA,"free cholesterol in small hdl_mmol_l","BM00100","BM00100",TRUE,FALSE
"581","BM00100","Free cholesterol in small HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00100",NA,NA,NA,NA,NA,"free cholesterol in small hdl_mmol_l","BM00100","BM00100",TRUE,FALSE
"582","BM00100","Free cholesterol in small HDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00100",NA,NA,NA,NA,NA,"free cholesterol in small hdl_mmol_l__s5","BM00100","BM00100",TRUE,FALSE
"583","BM00101","[W1 Finland NMR Metabolomics] Triglycerides in small HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00101",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_triglycerides in small hdl_mmol_l","BM00101","BM00101",TRUE,FALSE
"584","BM00101","Triglycerides in small HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00101",NA,NA,NA,NA,NA,"triglycerides in small hdl_mmol_l","BM00101","BM00101",TRUE,FALSE
"585","BM00101","Triglycerides in small HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00101",NA,NA,NA,NA,NA,"triglycerides in small hdl_mmol_l","BM00101","BM00101",TRUE,FALSE
"586","BM00101","Triglycerides in small HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00101",NA,NA,NA,NA,NA,"triglycerides in small hdl_mmol_l","BM00101","BM00101",TRUE,FALSE
"587","BM00101","Triglycerides in small HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00101",NA,NA,NA,NA,NA,"triglycerides in small hdl_mmol_l","BM00101","BM00101",TRUE,FALSE
"588","BM00101","Triglycerides in small HDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00101",NA,NA,NA,NA,NA,"triglycerides in small hdl_mmol_l__s5","BM00101","BM00101",TRUE,FALSE
"589","BM00175","[W1 Finland NMR Metabolomics] Serum total cholesterol (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00175",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_serum total cholesterol_mmol_l","BM00175","BM00175",TRUE,FALSE
"590","BM00175","Serum total cholesterol (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00175",NA,NA,NA,NA,NA,"serum total cholesterol_mmol_l","BM00175","BM00175",TRUE,FALSE
"591","BM00175","Serum total cholesterol (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00175",NA,NA,NA,NA,NA,"serum total cholesterol_mmol_l","BM00175","BM00175",TRUE,FALSE
"592","BM00175","Serum total cholesterol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00175",NA,NA,NA,NA,NA,"serum total cholesterol","BM00175","BM00175",TRUE,FALSE
"593","BM00175","Serum total cholesterol ( Serum-C )",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00175",NA,NA,NA,NA,NA,"serum total cholesterol_serum_c ","BM00175","BM00175",TRUE,FALSE
"594","BM00175","Serum total cholesterol (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00175",NA,NA,NA,NA,NA,"serum total cholesterol_mmol_l","BM00175","BM00175",TRUE,FALSE
"595","BM00175","Serum total cholesterol (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00175",NA,NA,NA,NA,NA,"serum total cholesterol_mmol_l","BM00175","BM00175",TRUE,FALSE
"596","BM00175","Serum total cholesterol (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00175",NA,NA,NA,NA,NA,"serum total cholesterol_mmol_l__s5","BM00175","BM00175",TRUE,FALSE
"597","BM00176","[W1 Finland NMR Metabolomics] Total cholesterol in VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00176",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_total cholesterol in vldl_mmol_l","BM00176","BM00176",TRUE,FALSE
"598","BM00176","Total cholesterol in VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00176",NA,NA,NA,NA,NA,"total cholesterol in vldl_mmol_l","BM00176","BM00176",TRUE,FALSE
"599","BM00176","Total cholesterol in VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00176",NA,NA,NA,NA,NA,"total cholesterol in vldl_mmol_l","BM00176","BM00176",TRUE,FALSE
"600","BM00176","Total cholesterol in VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00176",NA,NA,NA,NA,NA,"total cholesterol in vldl_mmol_l","BM00176","BM00176",TRUE,FALSE
"601","BM00176","Total cholesterol in VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00176",NA,NA,NA,NA,NA,"total cholesterol in vldl_mmol_l","BM00176","BM00176",TRUE,FALSE
"602","BM00176","Total cholesterol in VLDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00176",NA,NA,NA,NA,NA,"total cholesterol in vldl_mmol_l__s5","BM00176","BM00176",TRUE,FALSE
"603","BM00177","[W1 Finland NMR Metabolomics] Remnant cholesterol (non-HDL, non-LDL -cholesterol) (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00177",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_remnant cholesterol_non_hdl_non_ldl_cholesterol__mmol_l","BM00177","BM00177",TRUE,FALSE
"604","BM00177","Remnant cholesterol (non-HDL, non-LDL -cholesterol) (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00177",NA,NA,NA,NA,NA,"remnant cholesterol_non_hdl_non_ldl_cholesterol__mmol_l","BM00177","BM00177",TRUE,FALSE
"605","BM00177","Remnant cholesterol (non-HDL, non-LDL -cholesterol) (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00177",NA,NA,NA,NA,NA,"remnant cholesterol_non_hdl_non_ldl_cholesterol__mmol_l","BM00177","BM00177",TRUE,FALSE
"606","BM00177","Remnant cholesterol (non-HDL, non-LDL -cholesterol) (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00177",NA,NA,NA,NA,NA,"remnant cholesterol_non_hdl_non_ldl_cholesterol__mmol_l","BM00177","BM00177",TRUE,FALSE
"607","BM00177","RemNAt cholesterol (non-HDL, non-LDL -cholesterol) (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00177",NA,NA,NA,NA,NA,"remnat cholesterol_non_hdl_non_ldl_cholesterol__mmol_l","BM00177","BM00177",TRUE,FALSE
"608","BM00177","Remnant cholesterol (non-HDL, non-LDL -cholesterol) (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00177",NA,NA,NA,NA,NA,"remnant cholesterol_non_hdl_non_ldl_cholesterol__mmol_l__s5","BM00177","BM00177",TRUE,FALSE
"609","BM00178","[W1 Finland NMR Metabolomics] Total cholesterol in LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00178",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_total cholesterol in ldl_mmol_l","BM00178","BM00178",TRUE,FALSE
"610","BM00178","Total cholesterol in LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00178",NA,NA,NA,NA,NA,"total cholesterol in ldl_mmol_l","BM00178","BM00178",TRUE,FALSE
"611","BM00178","Total cholesterol in LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00178",NA,NA,NA,NA,NA,"total cholesterol in ldl_mmol_l","BM00178","BM00178",TRUE,FALSE
"612","BM00178","Total cholesterol in LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00178",NA,NA,NA,NA,NA,"total cholesterol in ldl_mmol_l","BM00178","BM00178",TRUE,FALSE
"613","BM00178","Total cholesterol in LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00178",NA,NA,NA,NA,NA,"total cholesterol in ldl_mmol_l","BM00178","BM00178",TRUE,FALSE
"614","BM00178","Total cholesterol in LDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00178",NA,NA,NA,NA,NA,"total cholesterol in ldl_mmol_l__s5","BM00178","BM00178",TRUE,FALSE
"615","BM00179","[W1 Finland NMR Metabolomics] Total cholesterol in HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00179",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_total cholesterol in hdl_mmol_l","BM00179","BM00179",TRUE,FALSE
"616","BM00179","Total cholesterol in HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00179",NA,NA,NA,NA,NA,"total cholesterol in hdl_mmol_l","BM00179","BM00179",TRUE,FALSE
"617","BM00179","Total cholesterol in HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00179",NA,NA,NA,NA,NA,"total cholesterol in hdl_mmol_l","BM00179","BM00179",TRUE,FALSE
"618","BM00179","Total cholesterol in HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00179",NA,NA,NA,NA,NA,"total cholesterol in hdl_mmol_l","BM00179","BM00179",TRUE,FALSE
"619","BM00179","Total cholesterol in HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00179",NA,NA,NA,NA,NA,"total cholesterol in hdl_mmol_l","BM00179","BM00179",TRUE,FALSE
"620","BM00179","Total cholesterol in HDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00179",NA,NA,NA,NA,NA,"total cholesterol in hdl_mmol_l__s5","BM00179","BM00179",TRUE,FALSE
"621","BM00180","[W1 Finland NMR Metabolomics] Total cholesterol in HDL2 (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00180",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_total cholesterol in hdl2_mmol_l","BM00180","BM00180",TRUE,FALSE
"622","BM00180","Total cholesterol in HDL2 (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00180",NA,NA,NA,NA,NA,"total cholesterol in hdl2_mmol_l","BM00180","BM00180",TRUE,FALSE
"623","BM00180","Total cholesterol in HDL2 (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00180",NA,NA,NA,NA,NA,"total cholesterol in hdl2_mmol_l","BM00180","BM00180",TRUE,FALSE
"624","BM00180","Total cholesterol in HDL2 (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00180",NA,NA,NA,NA,NA,"total cholesterol in hdl2_mmol_l","BM00180","BM00180",TRUE,FALSE
"625","BM00180","Total cholesterol in HDL2 (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00180",NA,NA,NA,NA,NA,"total cholesterol in hdl2_mmol_l","BM00180","BM00180",TRUE,FALSE
"626","BM00180","Total cholesterol in HDL2 (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00180",NA,NA,NA,NA,NA,"total cholesterol in hdl2_mmol_l__s5","BM00180","BM00180",TRUE,FALSE
"627","BM00181","[W1 Finland NMR Metabolomics] Total cholesterol in HDL3 (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00181",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_total cholesterol in hdl3_mmol_l","BM00181","BM00181",TRUE,FALSE
"628","BM00181","Total cholesterol in HDL3 (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00181",NA,NA,NA,NA,NA,"total cholesterol in hdl3_mmol_l","BM00181","BM00181",TRUE,FALSE
"629","BM00181","Total cholesterol in HDL3 (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00181",NA,NA,NA,NA,NA,"total cholesterol in hdl3_mmol_l","BM00181","BM00181",TRUE,FALSE
"630","BM00181","Total cholesterol in HDL3 (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00181",NA,NA,NA,NA,NA,"total cholesterol in hdl3_mmol_l","BM00181","BM00181",TRUE,FALSE
"631","BM00181","Total cholesterol in HDL3 (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00181",NA,NA,NA,NA,NA,"total cholesterol in hdl3_mmol_l","BM00181","BM00181",TRUE,FALSE
"632","BM00181","Total cholesterol in HDL3 (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00181",NA,NA,NA,NA,NA,"total cholesterol in hdl3_mmol_l__s5","BM00181","BM00181",TRUE,FALSE
"633","BM00182","[W1 Finland NMR Metabolomics] Esterified cholesterol (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00182",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_esterified cholesterol_mmol_l","BM00182","BM00182",TRUE,FALSE
"634","BM00182","Esterified cholesterol (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00182",NA,NA,NA,NA,NA,"esterified cholesterol_mmol_l","BM00182","BM00182",TRUE,FALSE
"635","BM00182","Esterified cholesterol (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00182",NA,NA,NA,NA,NA,"esterified cholesterol_mmol_l","BM00182","BM00182",TRUE,FALSE
"636","BM00182","Esterified cholesterol (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00182",NA,NA,NA,NA,NA,"esterified cholesterol_mmol_l","BM00182","BM00182",TRUE,FALSE
"637","BM00182","Esterified cholesterol (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00182",NA,NA,NA,NA,NA,"esterified cholesterol_mmol_l","BM00182","BM00182",TRUE,FALSE
"638","BM00182","Esterified cholesterol (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00182",NA,NA,NA,NA,NA,"esterified cholesterol_mmol_l__s5","BM00182","BM00182",TRUE,FALSE
"639","BM00183","[W1 Finland NMR Metabolomics] Free cholesterol (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00183",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_free cholesterol_mmol_l","BM00183","BM00183",TRUE,FALSE
"640","BM00183","Free cholesterol (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00183",NA,NA,NA,NA,NA,"free cholesterol_mmol_l","BM00183","BM00183",TRUE,FALSE
"641","BM00183","Free cholesterol (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00183",NA,NA,NA,NA,NA,"free cholesterol_mmol_l","BM00183","BM00183",TRUE,FALSE
"642","BM00183","Free cholesterol (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00183",NA,NA,NA,NA,NA,"free cholesterol_mmol_l","BM00183","BM00183",TRUE,FALSE
"643","BM00183","Free cholesterol (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00183",NA,NA,NA,NA,NA,"free cholesterol_mmol_l","BM00183","BM00183",TRUE,FALSE
"644","BM00183","Free cholesterol (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00183",NA,NA,NA,NA,NA,"free cholesterol_mmol_l__s5","BM00183","BM00183",TRUE,FALSE
"645","BM00183","Total Plasma Free Cholesterol mg/dL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00183",NA,NA,NA,NA,NA,"total plasma free cholesterol mg_dl","BM00183","BM00183",TRUE,FALSE
"646","BM00184","[W1 Finland NMR Metabolomics] Serum total triglycerides (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00184",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_serum total triglycerides_mmol_l","BM00184","BM00184",TRUE,FALSE
"647","BM00184","Serum total triglycerides (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00184",NA,NA,NA,NA,NA,"serum total triglycerides_mmol_l","BM00184","BM00184",TRUE,FALSE
"648","BM00184","Serum total triglycerides (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00184",NA,NA,NA,NA,NA,"serum total triglycerides_mmol_l","BM00184","BM00184",TRUE,FALSE
"649","BM00184","Serum total triglycerides",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00184",NA,NA,NA,NA,NA,"serum total triglycerides","BM00184","BM00184",TRUE,FALSE
"650","BM00184","Serum total triglycerides ( Serum-TG )",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00184",NA,NA,NA,NA,NA,"serum total triglycerides_serum_tg ","BM00184","BM00184",TRUE,FALSE
"651","BM00184","Serum total triglycerides (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00184",NA,NA,NA,NA,NA,"serum total triglycerides_mmol_l","BM00184","BM00184",TRUE,FALSE
"652","BM00184","Serum total triglycerides (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00184",NA,NA,NA,NA,NA,"serum total triglycerides_mmol_l","BM00184","BM00184",TRUE,FALSE
"653","BM00184","Serum total triglycerides (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00184",NA,NA,NA,NA,NA,"serum total triglycerides_mmol_l__s5","BM00184","BM00184",TRUE,FALSE
"654","BM00184","Total Plasma Triglycerides mg/dL",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00184",NA,NA,NA,NA,NA,"total plasma triglycerides mg_dl","BM00184","BM00184",TRUE,FALSE
"655","BM00185","[W1 Finland NMR Metabolomics] Triglycerides in VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00185",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_triglycerides in vldl_mmol_l","BM00185","BM00185",TRUE,FALSE
"656","BM00185","Triglycerides in VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00185",NA,NA,NA,NA,NA,"triglycerides in vldl_mmol_l","BM00185","BM00185",TRUE,FALSE
"657","BM00185","Triglycerides in VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00185",NA,NA,NA,NA,NA,"triglycerides in vldl_mmol_l","BM00185","BM00185",TRUE,FALSE
"658","BM00185","Triglycerides in VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00185",NA,NA,NA,NA,NA,"triglycerides in vldl_mmol_l","BM00185","BM00185",TRUE,FALSE
"659","BM00185","Triglycerides in VLDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00185",NA,NA,NA,NA,NA,"triglycerides in vldl_mmol_l","BM00185","BM00185",TRUE,FALSE
"660","BM00185","Triglycerides in VLDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00185",NA,NA,NA,NA,NA,"triglycerides in vldl_mmol_l__s5","BM00185","BM00185",TRUE,FALSE
"661","BM00186","[W1 Finland NMR Metabolomics] Triglycerides in LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00186",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_triglycerides in ldl_mmol_l","BM00186","BM00186",TRUE,FALSE
"662","BM00186","Triglycerides in LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00186",NA,NA,NA,NA,NA,"triglycerides in ldl_mmol_l","BM00186","BM00186",TRUE,FALSE
"663","BM00186","Triglycerides in LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00186",NA,NA,NA,NA,NA,"triglycerides in ldl_mmol_l","BM00186","BM00186",TRUE,FALSE
"664","BM00186","Triglycerides in LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00186",NA,NA,NA,NA,NA,"triglycerides in ldl_mmol_l","BM00186","BM00186",TRUE,FALSE
"665","BM00186","Triglycerides in LDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00186",NA,NA,NA,NA,NA,"triglycerides in ldl_mmol_l","BM00186","BM00186",TRUE,FALSE
"666","BM00186","Triglycerides in LDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00186",NA,NA,NA,NA,NA,"triglycerides in ldl_mmol_l__s5","BM00186","BM00186",TRUE,FALSE
"667","BM00187","[W1 Finland NMR Metabolomics] Triglycerides in HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00187",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_triglycerides in hdl_mmol_l","BM00187","BM00187",TRUE,FALSE
"668","BM00187","Triglycerides in HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00187",NA,NA,NA,NA,NA,"triglycerides in hdl_mmol_l","BM00187","BM00187",TRUE,FALSE
"669","BM00187","Triglycerides in HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00187",NA,NA,NA,NA,NA,"triglycerides in hdl_mmol_l","BM00187","BM00187",TRUE,FALSE
"670","BM00187","Triglycerides in HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00187",NA,NA,NA,NA,NA,"triglycerides in hdl_mmol_l","BM00187","BM00187",TRUE,FALSE
"671","BM00187","Triglycerides in HDL (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00187",NA,NA,NA,NA,NA,"triglycerides in hdl_mmol_l","BM00187","BM00187",TRUE,FALSE
"672","BM00187","Triglycerides in HDL (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00187",NA,NA,NA,NA,NA,"triglycerides in hdl_mmol_l__s5","BM00187","BM00187",TRUE,FALSE
"673","BM00188","[W1 Finland NMR Metabolomics] Total phosphoglycerides (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00188",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_total phosphoglycerides_mmol_l","BM00188","BM00188",TRUE,FALSE
"674","BM00188","Total phosphoglycerides (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00188",NA,NA,NA,NA,NA,"total phosphoglycerides_mmol_l","BM00188","BM00188",TRUE,FALSE
"675","BM00188","Total phosphoglycerides (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00188",NA,NA,NA,NA,NA,"total phosphoglycerides_mmol_l","BM00188","BM00188",TRUE,FALSE
"676","BM00188","Total phosphoglycerides (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00188",NA,NA,NA,NA,NA,"total phosphoglycerides_mmol_l","BM00188","BM00188",TRUE,FALSE
"677","BM00188","Total phosphoglycerides (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00188",NA,NA,NA,NA,NA,"total phosphoglycerides_mmol_l","BM00188","BM00188",TRUE,FALSE
"678","BM00188","Total phosphoglycerides (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00188",NA,NA,NA,NA,NA,"total phosphoglycerides_mmol_l__s5","BM00188","BM00188",TRUE,FALSE
"679","BM00190","[W1 Finland NMR Metabolomics] Phosphatidylcholine and other cholines (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00190",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_phosphatidylcholine and other cholines_mmol_l","BM00190","BM00190",TRUE,FALSE
"680","BM00190","Phosphatidylcholine and other cholines (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00190",NA,NA,NA,NA,NA,"phosphatidylcholine and other cholines_mmol_l","BM00190","BM00190",TRUE,FALSE
"681","BM00190","Phosphatidylcholine and other cholines (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00190",NA,NA,NA,NA,NA,"phosphatidylcholine and other cholines_mmol_l","BM00190","BM00190",TRUE,FALSE
"682","BM00190","Phosphatidylcholine and other cholines (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00190",NA,NA,NA,NA,NA,"phosphatidylcholine and other cholines_mmol_l","BM00190","BM00190",TRUE,FALSE
"683","BM00190","Phosphatidylcholine and other cholines (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00190",NA,NA,NA,NA,NA,"phosphatidylcholine and other cholines_mmol_l","BM00190","BM00190",TRUE,FALSE
"684","BM00190","Phosphatidylcholine and other cholines (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00190",NA,NA,NA,NA,NA,"phosphatidylcholine and other cholines_mmol_l__s5","BM00190","BM00190",TRUE,FALSE
"685","BM00191","[W1 Finland NMR Metabolomics] Sphingomyelins (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00191",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_sphingomyelins_mmol_l","BM00191","BM00191",TRUE,FALSE
"686","BM00191","Sphingomyelins (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00191",NA,NA,NA,NA,NA,"sphingomyelins_mmol_l","BM00191","BM00191",TRUE,FALSE
"687","BM00191","Sphingomyelins (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00191",NA,NA,NA,NA,NA,"sphingomyelins_mmol_l","BM00191","BM00191",TRUE,FALSE
"688","BM00191","Sphingomyelins (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00191",NA,NA,NA,NA,NA,"sphingomyelins_mmol_l","BM00191","BM00191",TRUE,FALSE
"689","BM00191","Sphingomyelins (mmol/L) (s5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00191",NA,NA,NA,NA,NA,"sphingomyelins_mmol_l__s5","BM00191","BM00191",TRUE,FALSE
"690","BM00192","[W1 Finland NMR Metabolomics] Total cholines (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00192",NA,NA,NA,NA,NA,"w1 finland nmr metabolomics_total cholines_mmol_l","BM00192","BM00192",TRUE,FALSE
"691","BM00192","Total cholines (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00192",NA,NA,NA,NA,NA,"total cholines_mmol_l","BM00192","BM00192",TRUE,FALSE
"692","BM00192","Total cholines (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00192",NA,NA,NA,NA,NA,"total cholines_mmol_l","BM00192","BM00192",TRUE,FALSE
"693","BM00192","Total cholines (mmol/l)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BM00192",NA,NA,NA,NA,NA,"total cholines_mmol_l","BM00192","BM00192",TRUE,FALSE
